"from";"to";"cost";"profit";"category"
"16";"34";"2617.68647189515";"2";"Park"
"16";"35";"2295.72781472695";"192";"Park"
"16";"36";"7492.50440501272";"894";"Museum"
"16";"37";"1778.43071065993";"785";"Transport"
"16";"38";"1175.49429508265";"279";"Shopping"
"16";"39";"3058.8338871444";"246";"Transport"
"17";"1";"1406.45236812493";"1020";"Historical"
"17";"2";"1465.24207743168";"83";"Historical"
"17";"3";"1495.68968170876";"859";"Historical"
"17";"4";"1175.58482177848";"895";"Historical"
"17";"5";"2050.48547393917";"552";"Cultural"
"17";"6";"2715.35155812906";"472";"Museum"
"17";"7";"1081.48563019928";"305";"Historical"
"17";"8";"1940.50479719624";"1584";"Cultural"
"17";"9";"1885.95003675824";"946";"Historical"
"17";"10";"4233.87951137457";"152";"Park"
"17";"11";"4498.76082761151";"448";"Park"
"17";"12";"4209.22616042922";"330";"Historical"
"17";"13";"1092.60690631053";"717";"Cultural"
"17";"14";"545.229281490451";"450";"Transport"
"17";"15";"2344.52681706989";"262";"Cultural"
"17";"16";"488.61856638215";"210";"Park"
"17";"18";"484.076318544757";"334";"Park"
"17";"19";"167.753648658384";"376";"Park"
"17";"20";"4430.60964425474";"6";"Museum"
"17";"21";"982.941322044604";"609";"Shopping"
"17";"22";"692.635765958263";"260";"Transport"
"17";"23";"3945.17905404712";"699";"Museum"
"17";"24";"4028.34597287229";"342";"Museum"
"17";"25";"5198.06698472664";"35";"Park"
"17";"26";"1692.8731351388";"163";"Museum"
"17";"27";"1379.04055203073";"330";"Museum"
"17";"28";"2067.75386099922";"335";"Park"
"17";"29";"1541.85876088077";"587";"Museum"
"17";"31";"2709.2394619562";"133";"Cultural"
"17";"32";"2287.70566597508";"885";"Historical"
"17";"33";"1718.25854883628";"1493";"Cultural"
"17";"34";"2291.42605613668";"2";"Park"
"17";"35";"1951.1048912903";"192";"Park"
"17";"36";"7560.22512332126";"894";"Museum"
"17";"37";"1401.47685066125";"785";"Transport"
"17";"38";"1003.12588664618";"279";"Shopping"
"17";"39";"2858.71511588156";"246";"Transport"
"18";"1";"1770.37570739097";"1020";"Historical"
"18";"2";"1075.41763296239";"83";"Historical"
"18";"3";"1657.3939059159";"859";"Historical"
"18";"4";"1533.22323704583";"895";"Historical"
"18";"5";"2025.27262409311";"552";"Cultural"
"18";"6";"2628.45208665991";"472";"Museum"
"18";"7";"1463.32800565566";"305";"Historical"
"18";"8";"2303.45900692513";"1584";"Cultural"
"18";"9";"2242.95430125568";"946";"Historical"
"18";"10";"4041.15677905097";"152";"Park"
"18";"11";"4357.50213370656";"448";"Park"
"18";"12";"4044.8006451117";"330";"Historical"
"18";"13";"1215.89618859468";"717";"Cultural"
"18";"14";"678.25012497904";"450";"Transport"
"18";"15";"2228.87665744084";"262";"Cultural"
"18";"16";"172.973924084081";"210";"Park"
"18";"17";"484.076318544757";"243";"Park"
"18";"19";"327.57416330424";"376";"Park"
"18";"20";"4109.30305064993";"6";"Museum"
"18";"21";"548.368439322891";"609";"Shopping"
"18";"22";"241.22917588661";"260";"Transport"
"18";"23";"3793.94380798033";"699";"Museum"
"18";"24";"3909.31763483814";"342";"Museum"
"18";"25";"5333.65395626981";"35";"Park"
"18";"26";"1235.19734591256";"163";"Museum"
"18";"27";"1052.16480487705";"330";"Museum"
"18";"28";"2187.19596813412";"335";"Park"
"18";"29";"1366.97270535497";"587";"Museum"
"18";"31";"2288.30442388161";"133";"Cultural"
"18";"32";"2478.06052087385";"885";"Historical"
"18";"33";"1756.65797841296";"1493";"Cultural"
"18";"34";"2713.98548611289";"2";"Park"
"18";"35";"2161.33166053207";"192";"Park"
"18";"36";"7664.67125630639";"894";"Museum"
"18";"37";"1658.54138404417";"785";"Transport"
"18";"38";"1015.41262273942";"279";"Shopping"
"18";"39";"2893.58798502218";"246";"Transport"
"19";"1";"1486.2258077255";"1020";"Historical"
"19";"2";"1302.42881349428";"83";"Historical"
"19";"3";"1486.92869593677";"859";"Historical"
"19";"4";"1250.72635587237";"895";"Historical"
"19";"5";"1980.10014835768";"552";"Cultural"
"19";"6";"2628.79465674301";"472";"Museum"
"19";"7";"1168.67910173205";"305";"Historical"
"19";"8";"2021.85295221485";"1584";"Cultural"
"19";"9";"1964.22950884594";"946";"Historical"
"19";"10";"4119.81048893601";"152";"Park"
"19";"11";"4399.56342174892";"448";"Park"
"19";"12";"4103.02792774995";"330";"Historical"
"19";"13";"1063.21998238745";"717";"Cultural"
"19";"14";"498.186320523936";"450";"Transport"
"19";"15";"2247.99006423161";"262";"Cultural"
"19";"16";"370.27851409995";"210";"Park"
"19";"17";"167.753648658384";"243";"Park"
"19";"18";"327.57416330424";"334";"Park"
"19";"20";"4284.440652848";"6";"Museum"
"19";"21";"815.28983856575";"609";"Shopping"
"19";"22";"525.778874860347";"260";"Transport"
"19";"23";"3842.38996949359";"699";"Museum"
"19";"24";"3935.07747404647";"342";"Museum"
"19";"25";"5190.65161731159";"35";"Park"
"19";"26";"1525.15060594995";"163";"Museum"
"19";"27";"1225.61495278964";"330";"Museum"
"19";"28";"2047.30650701523";"335";"Park"
"19";"29";"1423.7100754771";"587";"Museum"
"19";"31";"2591.47588170398";"133";"Cultural"
"19";"32";"2295.32989035856";"885";"Historical"
"19";"33";"1666.49400047588";"1493";"Cultural"
"19";"34";"2453.95254151222";"2";"Park"
"19";"35";"1965.03202686938";"192";"Park"
"19";"36";"7640.04030333903";"894";"Museum"
"19";"37";"1431.18440556453";"785";"Transport"
"19";"38";"931.650912793587";"279";"Shopping"
"19";"39";"2811.75751327203";"246";"Transport"
"20";"1";"4567.79577566851";"1020";"Historical"
"20";"2";"3046.18404628728";"83";"Historical"
"20";"3";"3775.49557149466";"859";"Historical"
"20";"4";"4466.81721561979";"895";"Historical"
"20";"5";"2967.52528019569";"552";"Cultural"
"20";"6";"2422.76655437314";"472";"Museum"
"20";"7";"4537.56862810786";"305";"Historical"
"20";"8";"4774.92715085566";"1584";"Cultural"
"20";"9";"4715.43258479849";"946";"Historical"
"20";"10";"1330.14905955257";"152";"Park"
"20";"11";"1860.21713553542";"448";"Park"
"20";"12";"1588.33323511888";"330";"Historical"
"20";"13";"3766.13349888121";"717";"Cultural"
"20";"14";"4003.47078528961";"450";"Transport"
"20";"15";"2489.16167427384";"262";"Cultural"
"20";"16";"4259.46834489387";"210";"Park"
"20";"17";"4430.60964425474";"243";"Park"
"20";"18";"4109.30305064993";"334";"Park"
"20";"19";"4284.440652848";"376";"Park"
"20";"21";"3582.97612141333";"609";"Shopping"
"20";"22";"3875.87308853124";"260";"Transport"
"20";"23";"1694.68361710602";"699";"Museum"
"20";"24";"1969.11162211917";"342";"Museum"
"20";"25";"4693.87468631587";"35";"Park"
"20";"26";"3080.82688579065";"163";"Museum"
"20";"27";"3064.20836577738";"330";"Museum"
"20";"28";"3547.39246335493";"335";"Park"
"20";"29";"2959.3382138082";"587";"Museum"
"20";"31";"4465.97537297055";"133";"Cultural"
"20";"32";"3903.86959586342";"885";"Historical"
"20";"33";"3317.23792188479";"1493";"Cultural"
"20";"34";"6677.0326947892";"2";"Park"
"20";"35";"3963.88432668841";"192";"Park"
"20";"36";"11523.1097054302";"894";"Museum"
"20";"37";"4115.89589416001";"785";"Transport"
"20";"38";"3613.66594272706";"279";"Shopping"
"20";"39";"3059.24981838013";"246";"Transport"
"21";"1";"2012.84626306277";"1020";"Historical"
"21";"2";"537.125617850034";"83";"Historical"
"21";"3";"1671.08426550938";"859";"Historical"
"21";"4";"1784.2353741867";"895";"Historical"
"21";"5";"1797.28109342554";"552";"Cultural"
"21";"6";"2307.05942864029";"472";"Museum"
"21";"7";"1749.32327873352";"305";"Historical"
"21";"8";"2519.22452266794";"1584";"Cultural"
"21";"9";"2452.95372287523";"946";"Historical"
"21";"10";"3599.33098798475";"152";"Park"
"21";"11";"3955.58330931027";"448";"Park"
"21";"12";"3626.04558486285";"330";"Historical"
"21";"13";"1248.20983489043";"717";"Cultural"
"21";"14";"883.342242659483";"450";"Transport"
"21";"15";"1893.27111611992";"262";"Cultural"
"21";"16";"680.808303674437";"210";"Park"
"21";"17";"982.941322044604";"243";"Park"
"21";"18";"548.368439322891";"334";"Park"
"21";"19";"815.28983856575";"376";"Park"
"21";"20";"3582.97612141333";"6";"Museum"
"21";"22";"307.206359692298";"260";"Transport"
"21";"23";"3389.04463577446";"699";"Museum"
"21";"24";"3531.6281018725";"342";"Museum"
"21";"25";"5200.57137276495";"35";"Park"
"21";"26";"712.862995391912";"163";"Museum"
"21";"27";"574.382126661212";"330";"Museum"
"21";"28";"2111.09300233768";"335";"Park"
"21";"29";"1030.07506223463";"587";"Museum"
"21";"31";"2145.55695891789";"133";"Cultural"
"21";"32";"2469.14538443416";"885";"Historical"
"21";"33";"1620.86837664046";"1493";"Cultural"
"21";"34";"3256.60788483421";"2";"Park"
"21";"35";"2192.21188539555";"192";"Park"
"21";"36";"8092.0407380157";"894";"Museum"
"21";"37";"1780.84193727386";"785";"Transport"
"21";"38";"971.222779012346";"279";"Shopping"
"21";"39";"2691.50983844792";"246";"Transport"
"22";"1";"1857.23792300555";"1020";"Historical"
"22";"2";"836.322566628519";"83";"Historical"
"22";"3";"1636.75032708257";"859";"Historical"
"22";"4";"1621.90536076507";"895";"Historical"
"22";"5";"1905.17404133349";"552";"Cultural"
"22";"6";"2473.88052175505";"472";"Museum"
"22";"7";"1568.40029044264";"305";"Historical"
"22";"8";"2381.33888705724";"1584";"Cultural"
"22";"9";"2317.79346789765";"946";"Historical"
"22";"10";"3840.94754568835";"152";"Park"
"22";"11";"4173.74599634509";"448";"Park"
"22";"12";"3853.88981815724";"330";"Historical"
"22";"13";"1195.46776504838";"717";"Cultural"
"22";"14";"721.834338980486";"450";"Transport"
"22";"15";"2066.78208577088";"262";"Cultural"
"22";"16";"384.193512847193";"210";"Park"
"22";"17";"692.635765958263";"243";"Park"
"22";"18";"241.22917588661";"334";"Park"
"22";"19";"525.778874860347";"376";"Park"
"22";"20";"3875.87308853124";"6";"Museum"
"22";"21";"307.206359692298";"609";"Shopping"
"22";"23";"3608.34625110971";"699";"Museum"
"22";"24";"3734.92806983252";"342";"Museum"
"22";"25";"5264.3825885972";"35";"Park"
"22";"26";"1003.25292551505";"163";"Museum"
"22";"27";"829.438795137367";"330";"Museum"
"22";"28";"2132.58129146886";"335";"Park"
"22";"29";"1196.45774977611";"587";"Museum"
"22";"31";"2214.04029462366";"133";"Cultural"
"22";"32";"2454.86893579285";"885";"Historical"
"22";"33";"1672.21560041089";"1493";"Cultural"
"22";"34";"2951.7721800022";"2";"Park"
"22";"35";"2153.61413825655";"192";"Park"
"22";"36";"7853.46746449788";"894";"Museum"
"22";"37";"1687.48537635796";"785";"Transport"
"22";"38";"954.083596950092";"279";"Shopping"
"22";"39";"2789.33152690906";"246";"Transport"
"23";"1";"3565.12183858063";"1020";"Historical"
"23";"2";"2935.21573415928";"83";"Historical"
"23";"3";"2802.41736065144";"859";"Historical"
"23";"4";"3543.79037284592";"895";"Historical"
"23";"5";"1982.90564510651";"552";"Cultural"
"23";"6";"1279.22077105129";"472";"Museum"
"23";"7";"3648.38575343865";"305";"Historical"
"23";"8";"3606.90856159888";"1584";"Cultural"
"23";"9";"3560.581310233";"946";"Historical"
"23";"10";"454.529351729431";"152";"Park"
"23";"11";"566.550712546622";"448";"Park"
"23";"12";"282.421978609854";"330";"Historical"
"23";"13";"2983.48535759264";"717";"Cultural"
"23";"14";"3418.12470847524";"450";"Transport"
"23";"15";"1603.92778731026";"262";"Cultural"
"23";"16";"3966.00967547698";"210";"Park"
"23";"17";"3945.17905404712";"243";"Park"
"23";"18";"3793.94380798033";"334";"Park"
"23";"19";"3842.38996949359";"376";"Park"
"23";"20";"1694.68361710602";"6";"Museum"
"23";"21";"3389.04463577446";"609";"Shopping"
"23";"22";"3608.34625110971";"260";"Transport"
"23";"24";"289.140765977278";"342";"Museum"
"23";"25";"3018.35907657371";"35";"Park"
"23";"26";"3203.14571829324";"163";"Museum"
"23";"27";"2816.87537534486";"330";"Museum"
"23";"28";"2373.15380930599";"335";"Park"
"23";"29";"2429.51917331805";"587";"Museum"
"23";"31";"4990.78210812543";"133";"Cultural"
"23";"32";"2611.99342585346";"885";"Historical"
"23";"33";"2372.80309552679";"1493";"Cultural"
"23";"34";"5947.20112832444";"2";"Park"
"23";"35";"2786.49809704699";"192";"Park"
"23";"36";"11458.5059180958";"894";"Museum"
"23";"37";"3129.10910351121";"785";"Transport"
"23";"38";"2959.00745585507";"279";"Shopping"
"23";"39";"1631.49797036914";"246";"Transport"
"24";"1";"3546.14066440528";"1020";"Historical"
"24";"2";"3100.83118275971";"83";"Historical"
"24";"3";"2807.38290842595";"859";"Historical"
"24";"4";"3544.09315839198";"895";"Historical"
"24";"5";"2016.34071792196";"552";"Cultural"
"24";"6";"1319.03642196541";"472";"Museum"
"24";"7";"3654.59157462677";"305";"Historical"
"24";"8";"3544.95264681278";"1584";"Cultural"
"24";"9";"3502.86933084977";"946";"Historical"
"24";"10";"673.284474233444";"152";"Park"
"24";"11";"501.551390011022";"448";"Park"
"24";"12";"427.377507342807";"330";"Historical"
"24";"13";"3027.6274371677";"717";"Cultural"
"24";"14";"3492.31434729343";"450";"Transport"
"24";"15";"1687.40713414529";"262";"Cultural"
"24";"16";"4082.18445605172";"210";"Park"
"24";"17";"4028.34597287229";"243";"Park"
"24";"18";"3909.31763483814";"334";"Park"
"24";"19";"3935.07747404647";"376";"Park"
"24";"20";"1969.11162211917";"6";"Museum"
"24";"21";"3531.6281018725";"609";"Shopping"
"24";"22";"3734.92806983252";"260";"Transport"
"24";"23";"289.140765977278";"699";"Museum"
"24";"25";"2733.20927449981";"35";"Park"
"24";"26";"3394.14855762924";"163";"Museum"
"24";"27";"2965.22276698775";"330";"Museum"
"24";"28";"2337.08970398198";"335";"Park"
"24";"29";"2542.76542280865";"587";"Museum"
"24";"31";"5207.39686177635";"133";"Cultural"
"24";"32";"2532.91007784593";"885";"Historical"
"24";"33";"2398.91924676943";"1493";"Cultural"
"24";"34";"5961.7863412067";"2";"Park"
"24";"35";"2737.64501358811";"192";"Park"
"24";"36";"11569.3941785597";"894";"Museum"
"24";"37";"3122.55992872348";"785";"Transport"
"24";"38";"3030.58415505983";"279";"Shopping"
"24";"39";"1537.09965994832";"246";"Transport"
"25";"1";"4024.37127544606";"1020";"Historical"
"25";"2";"4981.87792934886";"83";"Historical"
"25";"3";"3704.79698742118";"859";"Historical"
"25";"4";"4178.67822528202";"895";"Historical"
"25";"5";"3416.84594180707";"552";"Cultural"
"25";"6";"3120.13904466164";"472";"Museum"
"25";"7";"4307.79776721193";"305";"Historical"
"25";"8";"3656.67463276066";"1584";"Cultural"
"25";"9";"3665.43162098869";"946";"Historical"
"25";"10";"3367.12976645475";"152";"Park"
"25";"11";"2886.2454805503";"448";"Park"
"25";"12";"3107.38035332176";"330";"Historical"
"25";"13";"4130.77929147428";"717";"Cultural"
"25";"14";"4695.08478118677";"450";"Transport"
"25";"15";"3487.24472855492";"262";"Cultural"
"25";"16";"5487.61369776939";"210";"Park"
"25";"17";"5198.06698472664";"243";"Park"
"25";"18";"5333.65395626981";"334";"Park"
"25";"19";"5190.65161731159";"376";"Park"
"25";"20";"4693.87468631587";"6";"Museum"
"25";"21";"5200.57137276495";"609";"Shopping"
"25";"22";"5264.3825885972";"260";"Transport"
"25";"23";"3018.35907657371";"699";"Museum"
"25";"24";"2733.20927449981";"342";"Museum"
"25";"26";"5398.67282482004";"163";"Museum"
"25";"27";"4761.14977938253";"330";"Museum"
"25";"28";"3148.18557611465";"335";"Park"
"25";"29";"4217.10312875857";"587";"Museum"
"25";"31";"7260.72305614865";"133";"Cultural"
"25";"32";"2920.12578262896";"885";"Historical"
"25";"33";"3592.73117611293";"1493";"Cultural"
"25";"34";"6305.0699745275";"2";"Park"
"25";"35";"3262.74250343127";"192";"Park"
"25";"36";"12480.246720306";"894";"Museum"
"25";"37";"3827.3794924219";"785";"Transport"
"25";"38";"4320.5737855727";"279";"Shopping"
"25";"39";"2531.53643824369";"246";"Transport"
"26";"1";"2639.49009380789";"1020";"Historical"
"26";"2";"450.377841801679";"83";"Historical"
"26";"3";"2155.77216938953";"859";"Historical"
"26";"4";"2422.88777294675";"895";"Historical"
"26";"5";"2009.25498729365";"552";"Cultural"
"26";"6";"2330.10422780288";"472";"Museum"
"26";"7";"2406.32991927131";"305";"Historical"
"26";"8";"3115.57708811573";"1584";"Cultural"
"26";"9";"3047.11739285775";"946";"Historical"
"26";"10";"3329.06334421411";"152";"Park"
"26";"11";"3759.87478670352";"448";"Park"
"26";"12";"3404.68562033992";"330";"Historical"
"26";"13";"1789.39767668018";"717";"Cultural"
"26";"14";"1553.86335249663";"450";"Transport"
"26";"15";"1929.14435866779";"262";"Cultural"
"26";"16";"1332.89591615506";"210";"Park"
"26";"17";"1692.8731351388";"243";"Park"
"26";"18";"1235.19734591256";"334";"Park"
"26";"19";"1525.15060594995";"376";"Park"
"26";"20";"3080.82688579065";"6";"Museum"
"26";"21";"712.862995391912";"609";"Shopping"
"26";"22";"1003.25292551505";"260";"Transport"
"26";"23";"3203.14571829324";"699";"Museum"
"26";"24";"3394.14855762924";"342";"Museum"
"26";"25";"5398.67282482004";"35";"Park"
"26";"27";"695.769461223974";"330";"Museum"
"26";"28";"2476.85626037593";"335";"Park"
"26";"29";"1220.26157152981";"587";"Museum"
"26";"31";"1872.63364466796";"133";"Cultural"
"26";"32";"2882.64334529623";"885";"Historical"
"26";"33";"1966.21168829529";"1493";"Cultural"
"26";"34";"3946.88079386628";"2";"Park"
"26";"35";"2657.0024122844";"192";"Park"
"26";"36";"8459.67658067152";"894";"Museum"
"26";"37";"2341.19943767746";"785";"Transport"
"26";"38";"1498.93958309385";"279";"Shopping"
"26";"39";"2869.83021620502";"246";"Transport"
"27";"1";"2021.06612621699";"1020";"Historical"
"27";"2";"245.49907581929";"83";"Historical"
"27";"3";"1470.87226439281";"859";"Historical"
"27";"4";"1821.58880136141";"895";"Historical"
"27";"5";"1347.25051829597";"552";"Cultural"
"27";"6";"1772.18966595395";"472";"Museum"
"27";"7";"1827.89097002151";"305";"Historical"
"27";"8";"2466.51063145607";"1584";"Cultural"
"27";"9";"2397.36790544912";"946";"Historical"
"27";"10";"3025.37717594067";"152";"Park"
"27";"11";"3383.40586701226";"448";"Park"
"27";"12";"3052.11088421831";"330";"Historical"
"27";"13";"1134.93242243996";"717";"Cultural"
"27";"14";"1045.26080098202";"450";"Transport"
"27";"15";"1357.40596535851";"262";"Cultural"
"27";"16";"1211.56374487336";"210";"Park"
"27";"17";"1379.04055203073";"243";"Park"
"27";"18";"1052.16480487705";"334";"Park"
"27";"19";"1225.61495278964";"376";"Park"
"27";"20";"3064.20836577738";"6";"Museum"
"27";"21";"574.382126661212";"609";"Shopping"
"27";"22";"829.438795137367";"260";"Transport"
"27";"23";"2816.87537534486";"699";"Museum"
"27";"24";"2965.22276698775";"342";"Museum"
"27";"25";"4761.14977938253";"35";"Park"
"27";"26";"695.769461223974";"163";"Museum"
"27";"28";"1783.03705771461";"335";"Park"
"27";"29";"545.515220014722";"587";"Museum"
"27";"31";"2503.29790664315";"133";"Cultural"
"27";"32";"2186.89978831294";"885";"Historical"
"27";"33";"1272.27211339346";"1493";"Cultural"
"27";"34";"3662.99447108069";"2";"Park"
"27";"35";"1964.70645865538";"192";"Park"
"27";"36";"8665.53629387704";"894";"Museum"
"27";"37";"1681.95761189022";"785";"Transport"
"27";"38";"852.447070214441";"279";"Shopping"
"27";"39";"2230.844395038";"246";"Transport"
"28";"1";"1214.20387522448";"1020";"Historical"
"28";"2";"2027.18134203101";"83";"Historical"
"28";"3";"579.949419495228";"859";"Historical"
"28";"4";"1244.73196444494";"895";"Historical"
"28";"5";"631.683197572224";"552";"Cultural"
"28";"6";"1154.72481834194";"472";"Museum"
"28";"7";"1367.08239945667";"305";"Historical"
"28";"8";"1250.39870927459";"1584";"Cultural"
"28";"9";"1198.19409109018";"946";"Historical"
"28";"10";"2783.57828557522";"152";"Park"
"28";"11";"2838.59477744405";"448";"Park"
"28";"12";"2655.00273452775";"330";"Historical"
"28";"13";"984.415650018538";"717";"Cultural"
"28";"14";"1549.75774251911";"450";"Transport"
"28";"15";"1083.0899847732";"262";"Cultural"
"28";"16";"2339.5907744026";"210";"Park"
"28";"17";"2067.75386099922";"243";"Park"
"28";"18";"2187.19596813412";"334";"Park"
"28";"19";"2047.30650701523";"376";"Park"
"28";"20";"3547.39246335493";"6";"Museum"
"28";"21";"2111.09300233768";"609";"Shopping"
"28";"22";"2132.58129146886";"260";"Transport"
"28";"23";"2373.15380930599";"699";"Museum"
"28";"24";"2337.08970398198";"342";"Museum"
"28";"25";"3148.18557611465";"35";"Park"
"28";"26";"2476.85626037593";"163";"Museum"
"28";"27";"1783.03705771461";"330";"Museum"
"28";"29";"1268.41948921863";"587";"Museum"
"28";"31";"4244.19179533607";"133";"Cultural"
"28";"32";"432.494437923449";"885";"Historical"
"28";"33";"510.773130189494";"1493";"Cultural"
"28";"34";"3661.36051155202";"2";"Park"
"28";"35";"423.244802727259";"192";"Park"
"28";"36";"9543.35337436484";"894";"Museum"
"28";"37";"820.245807622067";"785";"Transport"
"28";"38";"1179.69176188369";"279";"Shopping"
"28";"39";"870.27074944209";"246";"Transport"
"29";"1";"1745.93486746243";"1020";"Historical"
"29";"2";"777.855925452744";"83";"Historical"
"29";"3";"1060.22291847266";"859";"Historical"
"29";"4";"1588.03399150254";"895";"Historical"
"29";"5";"801.813239382547";"552";"Cultural"
"29";"6";"1281.23812060835";"472";"Museum"
"29";"7";"1631.72995496913";"305";"Historical"
"29";"8";"2117.26762147074";"1584";"Cultural"
"29";"9";"2048.52023520176";"946";"Historical"
"29";"10";"2696.16202296604";"152";"Park"
"29";"11";"2991.71788473703";"448";"Park"
"29";"12";"2684.75242250279";"330";"Historical"
"29";"13";"855.524649699373";"717";"Cultural"
"29";"14";"1056.57219014294";"450";"Transport"
"29";"15";"870.98907433557";"262";"Cultural"
"29";"16";"1539.70620919125";"210";"Park"
"29";"17";"1541.85876088077";"243";"Park"
"29";"18";"1366.97270535497";"334";"Park"
"29";"19";"1423.7100754771";"376";"Park"
"29";"20";"2959.3382138082";"6";"Museum"
"29";"21";"1030.07506223463";"609";"Shopping"
"29";"22";"1196.45774977611";"260";"Transport"
"29";"23";"2429.51917331805";"699";"Museum"
"29";"24";"2542.76542280865";"342";"Museum"
"29";"25";"4217.10312875857";"35";"Park"
"29";"26";"1220.26157152981";"163";"Museum"
"29";"27";"545.515220014722";"330";"Museum"
"29";"28";"1268.41948921863";"335";"Park"
"29";"31";"3048.81249555333";"133";"Cultural"
"29";"32";"1687.69950362268";"885";"Historical"
"29";"33";"763.335816946535";"1493";"Cultural"
"29";"34";"3722.91480324056";"2";"Park"
"29";"35";"1504.6583883449";"192";"Park"
"29";"36";"9030.73546541894";"894";"Museum"
"29";"37";"1339.16622844385";"785";"Transport"
"29";"38";"657.017276943392";"279";"Shopping"
"29";"39";"1688.46597574037";"246";"Transport"
"31";"1";"4057.00090733085";"1020";"Historical"
"31";"2";"2278.85564738378";"83";"Historical"
"31";"3";"3815.53972025365";"859";"Historical"
"31";"4";"3819.91568618663";"895";"Historical"
"31";"5";"3850.49189033567";"552";"Cultural"
"31";"6";"4202.06388497292";"472";"Museum"
"31";"7";"3751.54275813196";"305";"Historical"
"31";"8";"4587.71840353685";"1584";"Cultural"
"31";"9";"4525.73126063079";"946";"Historical"
"31";"10";"5044.57509222568";"152";"Park"
"31";"11";"5527.8170175394";"448";"Park"
"31";"12";"5161.02391013101";"330";"Historical"
"31";"13";"3386.05085510301";"717";"Cultural"
"31";"14";"2933.77386796628";"450";"Transport"
"31";"15";"3801.67698514515";"262";"Cultural"
"31";"16";"2224.42250061533";"210";"Park"
"31";"17";"2709.2394619562";"243";"Park"
"31";"18";"2288.30442388161";"334";"Park"
"31";"19";"2591.47588170398";"376";"Park"
"31";"20";"4465.97537297055";"6";"Museum"
"31";"21";"2145.55695891789";"609";"Shopping"
"31";"22";"2214.04029462366";"260";"Transport"
"31";"23";"4990.78210812543";"699";"Museum"
"31";"24";"5207.39686177635";"342";"Museum"
"31";"25";"7260.72305614865";"35";"Park"
"31";"26";"1872.63364466796";"163";"Museum"
"31";"27";"2503.29790664315";"330";"Museum"
"31";"28";"4244.19179533607";"335";"Park"
"31";"29";"3048.81249555333";"587";"Museum"
"31";"32";"4613.44763883707";"885";"Historical"
"31";"33";"3741.90225873727";"1493";"Cultural"
"31";"34";"4357.51908358032";"2";"Park"
"31";"35";"4336.88674398281";"192";"Park"
"31";"36";"7280.9416096672";"894";"Museum"
"31";"37";"3899.18571340197";"785";"Transport"
"31";"38";"3115.59272274039";"279";"Shopping"
"31";"39";"4729.1934343593";"246";"Transport"
"32";"1";"1172.93858170513";"1020";"Historical"
"32";"2";"2432.27345540513";"83";"Historical"
"32";"3";"821.130077453131";"859";"Historical"
"32";"4";"1283.09679726482";"895";"Historical"
"32";"5";"1055.19950274895";"552";"Cultural"
"32";"6";"1482.87332234545";"472";"Museum"
"32";"7";"1413.36121974076";"305";"Historical"
"32";"8";"1021.48954480171";"1584";"Cultural"
"32";"9";"987.309298941441";"946";"Historical"
"32";"10";"3044.44191364229";"152";"Park"
"32";"11";"3028.15944759165";"448";"Park"
"32";"12";"2888.68528657431";"330";"Historical"
"32";"13";"1264.01029566731";"717";"Cultural"
"32";"14";"1810.75971807966";"450";"Transport"
"32";"15";"1483.61442554727";"262";"Cultural"
"32";"16";"2617.97966497014";"210";"Park"
"32";"17";"2287.70566597508";"243";"Park"
"32";"18";"2478.06052087385";"334";"Park"
"32";"19";"2295.32989035856";"376";"Park"
"32";"20";"3903.86959586342";"6";"Museum"
"32";"21";"2469.14538443416";"609";"Shopping"
"32";"22";"2454.86893579285";"260";"Transport"
"32";"23";"2611.99342585346";"699";"Museum"
"32";"24";"2532.91007784593";"342";"Museum"
"32";"25";"2920.12578262896";"35";"Park"
"32";"26";"2882.64334529623";"163";"Museum"
"32";"27";"2186.89978831294";"330";"Museum"
"32";"28";"432.494437923449";"335";"Park"
"32";"29";"1687.69950362268";"587";"Museum"
"32";"31";"4613.44763883707";"133";"Cultural"
"32";"33";"924.379429805206";"1493";"Cultural"
"32";"34";"3616.84166732724";"2";"Park"
"32";"35";"343.107357443767";"192";"Park"
"32";"36";"9634.82875470977";"894";"Museum"
"32";"37";"908.041297903355";"785";"Transport"
"32";"38";"1506.93998942642";"279";"Shopping"
"32";"39";"996.786685338299";"246";"Transport"
"33";"1";"1256.23310536562";"1020";"Historical"
"33";"2";"1516.43443989135";"83";"Historical"
"33";"3";"460.492992664322";"859";"Historical"
"33";"4";"1188.27300205069";"895";"Historical"
"33";"5";"391.048076231713";"552";"Cultural"
"33";"6";"1093.59533256141";"472";"Museum"
"33";"7";"1283.38925600029";"305";"Historical"
"33";"8";"1488.06630927701";"1584";"Cultural"
"33";"9";"1423.59144460862";"946";"Historical"
"33";"10";"2736.3224870476";"152";"Park"
"33";"11";"2892.22603267666";"448";"Park"
"33";"12";"2652.45465045621";"330";"Historical"
"33";"13";"642.973152100552";"717";"Cultural"
"33";"14";"1175.29244516981";"450";"Transport"
"33";"15";"843.213547075343";"262";"Cultural"
"33";"16";"1918.89791936292";"210";"Park"
"33";"17";"1718.25854883628";"243";"Park"
"33";"18";"1756.65797841296";"334";"Park"
"33";"19";"1666.49400047588";"376";"Park"
"33";"20";"3317.23792188479";"6";"Museum"
"33";"21";"1620.86837664046";"609";"Shopping"
"33";"22";"1672.21560041089";"260";"Transport"
"33";"23";"2372.80309552679";"699";"Museum"
"33";"24";"2398.91924676943";"342";"Museum"
