Amusement,Park,Historical,Entertainment
1.631761639,0.502304927,1.359908132,0.982883223
0.810310909,1.429911776,1.559899675,1.269093528
0.200985733,0.909025262,1.530900028,1.884152021
0.426703665,0.702090144,0.300122576,0.360497937
0.997606556,0.957052614,1.667900242,0.503743756
0.589698536,1.233162618,1.464267361,1.378247859
1.750703712,0.050733695,1.261193081,0.543617275
1.788760715,0.171114734,0.948323424,0.478432225
1.172165788,1.789285942,1.680224489,1.919108926
1.497226731,1.336587408,1.282690405,1.920739884
1.432228706,1.580124768,1.765276492,0.353049628
1.16750647,1.202556263,0.878034714,1.339567611
0.655802277,0.643701229,1.752119667,1.901922232
1.876905088,0.231007026,1.214349424,1.452431635
1.728668952,1.209794287,1.326442138,1.488883919
0.210278024,0.293180305,0.579380306,0.254528812
0.402967582,0.763980687,0.799297211,1.414091511
1.219589778,1.222133544,0.163462163,1.791003394
1.49386587,0.261153158,0.82993255,1.379747758
1.146741014,1.071858768,1.371456713,1.622428516
0.589497983,1.3262528,1.491579835,0.634918971
0.111991482,0.439390913,1.336529929,1.959663307
0.919671578,0.217867894,0.78110985,0.232341135
1.528562746,1.271775359,0.44918562,1.068973488
1.735938185,0.288794631,0.348091896,0.128644123
0.136050496,0.232854749,1.916759944,0.494262717
1.236371651,1.579704086,1.39914836,1.288063637
1.487185477,0.187070455,1.64701422,1.448191008
1.538288217,0.656843064,0.706206075,1.653132937
0.545340005,1.800341383,0.089582418,0.2674936
0.625552339,0.525239942,0.647793887,0.56382362
0.922108286,0.351525507,1.891621821,0.580546676
1.343227092,1.704451314,1.792012194,0.936149164
1.004584569,1.768641479,0.225793495,0.723492686
0.731839932,1.454149149,1.97737172,0.333210477
0.6159868,1.17574496,1.114602184,0.45496345
0.011048165,0.5063841,0.968892019,1.127305651
0.109077101,1.846025016,1.473822327,1.286925661
1.296179989,1.826810519,0.422509906,1.694107549
0.464794921,0.672456027,0.545777378,1.650355579
0.875364053,1.02448775,1.000047455,1.094877016
0.53830619,0.578819066,0.9740012,1.808698937
0.376060239,0.665037504,0.207413105,1.320542452
0.35414433,0.115797123,0.462025573,1.591108346
0.913831108,0.394102584,0.810424463,0.216260164
0.909770147,1.35578556,0.935454013,1.58865161
0.6788918,1.429953125,1.747028919,1.017531254
0.782345774,1.846189833,0.192636756,0.947969074
1.532191367,1.759289882,1.397086655,1.200725556
1.156600097,1.938307807,1.894212629,1.178003726
1.726381995,1.950630772,1.522213062,1.756692006
0.0678928,1.720090037,1.240521794,1.317026679
0.716575725,0.380495476,0.263300639,0.951065136
1.91484538,1.741226662,1.178073121,0.202688639
1.175473638,1.719650983,1.703309089,0.506660285
1.942782214,0.110107749,1.616946608,1.386980387
1.80167118,1.938821393,1.687135174,1.220811538
1.816222117,0.615743237,0.641108635,1.406421763
1.310477039,0.156564942,1.146195565,0.085119279
0.834085013,1.317872507,1.9408396,1.674691182
0.630084361,0.01715554,0.831804307,1.134534245
1.944427982,1.509369948,1.530276319,0.574096892
1.095756501,1.013552676,0.465163201,0.597463164
0.032571313,0.417842922,1.954252258,0.946619586
1.456976512,0.660466453,1.9204027,0.900551428
1.690528876,0.574359246,1.219609712,0.051902708
1.826187805,1.286806116,1.668586133,1.153406647
1.976652075,1.355211207,0.015954937,0.638040467
1.108745656,0.336675788,0.737619344,1.36121149
0.059279838,1.683445881,0.847619401,1.679205315
1.057297816,0.243762846,0.140885902,0.837715604
1.250345522,1.40062542,0.181399526,0.366178982
0.012092299,0.403731752,0.027391455,0.401487063
0.18087688,1.527456411,0.648997175,1.216531704
1.781395533,0.25868203,1.735948705,0.27565781
0.135926152,1.206865101,0.464187352,0.660975167
0.539348546,1.099794924,1.05070144,1.414728708
0.928556412,1.563287945,1.902673181,1.652432033
1.571829722,0.009207262,0.164513569,1.98004938
0.971688266,1.572816266,0.52837677,1.088564252
0.067198317,0.077343657,1.971626517,1.636987511
1.362241608,1.832517713,0.272764831,0.115571005
0.167533906,1.412640422,1.910126421,1.056902901
1.922371508,1.208793521,0.777213945,0.597869561
0.75642035,0.732697014,0.796296684,0.997012011
1.992940316,0.217457266,0.486656847,1.040319509
0.350141178,0.813623016,1.8178432,1.460140443
0.576165287,1.886643522,0.944044796,0.137718548
1.895963748,1.945559183,1.95160211,0.470110234
0.333809652,0.636825935,0.230260693,1.256571214
1.179669032,1.412822285,0.440058867,1.490600572
0.343581845,0.493331481,1.391108719,1.841564717
0.236388683,0.324939287,0.610747568,0.234896222
0.25164675,0.198573063,1.087104737,1.170722062
1.727840651,0.602440291,1.156739884,1.370095758
0.277789979,0.002949362,0.741867642,1.540613996
0.781343748,0.37986663,1.822634964,1.722774824
0.026325692,0.110305393,1.787157922,0.314099678
1.298328872,1.492750356,1.851917362,0.40808138
1.413652194,0.710852225,1.764069705,0.929993259
0.70617499,1.653146917,0.35014266,1.903711429
1.745336477,1.090797427,1.19264149,0.75063157
1.63904866,0.04402743,0.660932157,0.018181514
1.029986363,0.106343124,0.281572328,0.884236557
1.487987277,1.62256378,1.724702821,1.975010539
0.996086082,1.395686527,0.80178057,0.516606733
0.00998704,0.513135203,1.151583948,0.343202972
1.056440813,1.889653894,1.997465098,1.843247839
0.936127308,0.731212275,1.405832702,0.763611538
1.38244268,0.309815153,0.923743223,1.59252916
1.046099404,0.490101239,1.276244169,0.697562917
0.022337125,1.981486503,1.846460642,0.240542441
0.993628749,0.104010396,0.789500688,1.022302193
0.335281327,1.149449975,1.795398006,1.18000112
1.83120254,1.21605528,0.317249959,0.29056314
1.689199577,0.569699287,0.301330383,1.880899436
1.145460203,0.884124768,0.519831571,1.63652226
1.996235298,0.02387977,1.329333853,0.904360812
0.524515009,1.268495625,0.712981559,1.171272763
1.216350511,1.064304333,1.584187082,0.512139006
1.275951715,1.142132236,1.967509785,1.515253084
0.970566015,1.699804652,0.335603747,0.453136902
0.565506325,1.312546023,0.387032603,1.293862208
0.773177459,1.981348803,0.863442321,1.691121771
0.410839754,1.910111165,1.294155075,0.191006356
1.860723951,0.650606035,0.678640705,1.944616912
0.582300654,0.564488117,0.87395726,1.460756429
1.55051615,0.162703289,1.519258536,0.872623698
1.435409673,0.207085978,0.715077527,0.89870247
0.949536116,0.579476506,0.002744871,1.141138853
0.440067996,1.329252554,1.280901662,0.670167192
0.320307318,1.420724622,0.979196539,0.236404708
0.304067849,0.786474451,0.360438528,0.728041752
0.751243317,0.332001725,0.306599594,1.322829992
1.906171703,1.855172805,1.039478811,1.398612358
1.394539195,0.729539803,1.339235043,1.75386968
0.128744225,1.606005318,0.56285513,0.104613489
1.776250258,1.62416943,0.378125715,1.653795737
0.858510504,0.941748306,0.862788953,0.414016482
0.338390259,0.19296263,1.465397391,1.537548074
0.388585108,1.853191742,0.798245279,0.733199356
1.182756729,0.668277358,0.103815975,1.88477991
1.260325166,1.170248145,0.500910292,0.116636857
1.12161058,1.300863455,0.799673168,0.090580326
1.484396376,0.773378595,0.093421526,1.512344372
0.214255962,1.172921237,1.242730817,0.734090957
0.761050657,0.54269438,0.758006278,0.967056726
1.760627487,1.105896017,0.661172813,1.704375633
1.276140793,1.456498949,0.072015801,1.190705214
0.464433266,0.634011592,0.988737487,1.702198484
0.491666336,1.967305818,0.651742956,0.993305091
0.232592143,0.94853198,0.65373715,0.0568888
1.596931348,1.467984099,1.292020631,0.51831161
1.469982373,1.952087673,0.799789104,1.24605932
0.850934204,0.38371876,1.211079263,0.618073517
1.050698034,1.369085803,0.498969996,1.81027817
1.061687955,0.375790775,0.292635202,0.716497712
1.186595728,0.599335389,1.393454419,0.358413509
1.171478136,1.885455585,1.032577373,1.412857106
0.51187539,0.255949493,1.48194166,0.692209122
1.888618246,1.864746509,0.926964306,0.109166695
0.748728411,1.789200156,0.403787704,1.628810363
0.583905969,0.099977779,0.163335853,1.569754454
0.60517776,0.747452748,1.103515522,1.217827767
1.981520439,1.355897258,0.422238082,0.863070102
0.709977407,0.301908596,1.959789172,1.259107863
1.370860908,1.90559998,0.639640275,0.156436353
1.628322431,0.280383554,0.451882655,1.990617158
1.570782058,0.094008658,1.254103378,0.630042958
1.323080587,0.700756517,1.097544268,0.296506908
1.826974472,0.394288226,1.706418192,0.70898825
1.639718778,0.925025728,1.790154746,1.237754699
1.213585615,0.048064768,1.655895584,1.255389629
0.168118678,0.166435663,1.008796235,1.126205575
1.856905813,1.315262001,1.436272994,0.261858123
0.475715645,0.252138041,1.817953607,1.170989853
0.696289906,0.672137661,1.268050137,1.08333954
0.843527918,1.059450462,0.052054271,1.826454838
1.863041317,1.509436202,1.316692179,0.152066583
1.316236843,1.759296074,1.761619627,1.480690264
0.176749356,1.709691893,1.981443548,1.218827372
1.834077299,1.289635499,0.972105161,0.824493487
0.746664897,0.204970087,0.320177572,0.86686112
0.102043394,0.031687521,1.934143849,1.800666603
0.706340983,1.980549496,0.084619499,1.770451206
1.7550512,1.448517732,1.690682885,0.54461652
0.14148953,0.562020431,1.379724066,1.235517095
1.800928356,0.709581137,1.722196579,1.468110882
0.077445826,1.366403595,1.156488693,0.888904646
1.105717835,1.244593033,0.985290009,0.97435233
1.076387786,1.990117021,0.15971922,0.11373094
1.066276065,1.189427932,1.070417051,0.065054999
0.337074677,0.541145771,0.437439651,1.56780478
1.460186623,1.506066454,0.288217032,1.031391444
0.593669447,1.621154113,0.331920166,1.713671468
0.070762,1.622074741,0.791751584,0.246450343
1.91723109,0.828869021,0.767020447,0.884565672
1.715622907,1.301310956,1.425354683,0.358623138
0.867040882,0.653141189,1.939676593,1.978439059
0.194261348,1.55219341,1.463985375,0.874168999
1.481774598,1.876067039,1.601480741,0.570109947
1.160194033,0.768158974,1.948416887,0.917695942
1.936323934,1.039305762,0.708508253,1.022203863
1.792291449,0.679995639,0.767650099,0.213881866
1.30274265,0.758725316,1.630431818,1.207162481
1.731133503,1.429201282,0.527934115,0.503953886
1.320358075,1.254423321,1.35329337,0.788584966
0.202877091,1.966590795,1.884229508,0.904929014
1.567932389,0.536082283,0.104623881,0.025815297
0.999434182,1.27745625,0.323620927,1.730670732
0.379318875,0.804321209,0.444122118,1.268800964
1.765602608,1.493488933,0.390432023,0.544279232
1.022985147,0.407301292,1.278954262,0.923825283
0.230912832,0.223074537,0.216072442,1.703513938
1.260762551,1.077286801,1.953487032,1.738987374
1.670215094,0.237749785,1.665635245,1.302900801
1.765109686,1.832480728,1.671322835,1.653426189
1.078613425,1.350347266,0.854177633,0.563436391
0.100562147,1.452489521,1.397956315,0.722334833
1.879081784,0.675608096,1.366832485,0.602651665
0.617640617,0.981696972,1.873666482,0.028817876
1.934468256,0.960767678,1.724215546,1.332560121
0.146130309,0.502980312,0.147847795,1.287649262
1.864494872,1.632741357,1.783360489,0.936988741
0.686188847,1.189345549,0.094600724,1.098677813
1.566658469,0.779891559,0.9053019,0.733907286
1.549856956,0.770548996,0.854445035,0.708409373
0.349273433,1.300778174,0.962664471,1.201059746
0.593810107,0.405496544,0.750158978,1.551970056
1.420170612,0.250734955,0.459996596,1.216251743
1.046812853,1.40340692,1.945538771,1.379478847
0.51686445,0.492903762,1.489769813,1.736770191
1.610106862,0.314998076,0.857816844,1.63032774
1.127091204,1.271456206,0.959216081,0.961533152
0.397065294,0.031609594,0.323910932,1.585233117
1.148067557,0.642456772,1.464242667,0.929816152
1.227708773,0.547263583,1.45329141,1.854091981
1.51047817,0.998104387,1.722040977,0.215257885
0.383163322,0.055708901,0.93319691,0.149091293
1.444990991,0.148321432,1.72829458,0.39974332
1.762801997,1.093303561,0.263671911,0.956621121
1.501922765,0.196636245,1.753904258,1.374316534
0.707697005,0.924939545,1.098576621,0.662716684
1.35433574,0.848354525,0.857817492,0.966232942
0.611558765,0.384309174,0.615092406,0.68817853
1.657826413,0.539502661,0.813566139,1.001822441
0.278777015,0.006363471,1.492669898,1.282512479
1.899999199,1.229062109,0.052877562,1.095567159
1.342882462,1.140483631,1.628381836,1.681863632
1.9429264,0.434496872,0.443608221,1.629616764
0.01370398,0.484301034,0.766382888,1.791812865
1.521478948,1.55470307,1.204633232,0.789180918
0.332567082,1.143063823,0.585070969,1.45658755
1.038278981,0.819748841,0.357963184,0.47369459
0.919973051,0.039156716,0.741801515,0.520061314
0.282889813,0.347257136,1.171523357,1.378335953
1.232293429,1.558602122,1.357966886,0.808551929
1.563422279,1.945277751,0.504802813,0.588580909
0.457044831,1.948559826,0.265319768,0.854519474
1.197901368,0.625787217,0.144852052,0.492604591
0.681648758,1.466741458,1.94412584,1.51621052
1.632923165,0.446828701,1.817773342,1.253284157
0.400190867,0.057170777,1.658069786,0.630470384
1.521796363,0.322523807,1.058603003,0.600028954
1.035290525,0.960062207,0.006109178,0.822572513
0.942163348,0.565356982,1.487928019,0.99147048
1.017359405,1.42406391,0.590250135,1.527553458
0.215803637,1.259464675,1.781696021,0.441236415
0.306154907,0.204754128,0.048027173,1.710836805
1.683071042,1.779655352,0.481679866,0.403401231
1.800557991,0.867177783,0.455691542,0.589695664
0.886567051,1.185782404,0.207284139,0.196988324
1.72424873,0.718890387,0.381924456,1.403020574
0.558497117,0.388608937,0.260370487,1.040352117
0.088326464,1.229488742,1.988847442,1.652461927
0.789659225,1.987350532,0.438296747,0.647999132
0.466257045,1.524208777,0.67251846,1.621013243
1.915584227,0.144109679,0.720675772,1.124345822
1.508450585,1.684306845,1.146037075,0.081945325
1.430332489,1.127823052,0.117521559,1.05419292
0.041213609,1.961017582,0.71169442,1.931883463
0.746584968,0.271495094,1.720633817,0.165856765
1.795572388,1.426694548,0.390219851,0.215479487
0.422870426,0.993129737,1.121819899,0.090823891
0.700628448,0.915081302,0.41573582,0.050878095
0.951128381,0.053917959,1.162140453,1.935193124
0.739081958,1.678838025,1.458059976,1.428192435
1.397410707,1.463591682,0.106913583,1.199311277
0.506514667,0.044795717,0.852962399,1.744302462
1.961055945,1.324177291,1.120514136,0.382802822
1.654611053,0.508641871,0.804279844,0.870858165
1.378367094,0.762463374,1.029520303,1.53783439
0.447653868,1.174343747,1.740126432,1.569031766
0.922115107,0.215728837,1.842647454,1.475109976
0.455664565,0.692032989,1.985091657,0.575552665
1.467458928,1.223177082,1.126726777,1.224990302
0.079627109,0.247131522,0.596535185,0.901511213
0.927756549,0.90160022,0.814508145,1.246934282
1.931248757,0.693585065,0.612428991,1.322228834
0.994142323,0.21139992,1.999231808,1.04375896
0.215018883,1.633326307,0.402197814,0.893330086
1.594946851,1.992037464,1.461651698,0.561708138
1.380882333,0.350423701,1.776597396,0.857479796
0.775353951,0.392170255,0.242030427,1.958559905
0.841941562,0.935951496,1.686587209,1.485288214
1.101747462,0.560183513,1.111203642,1.30919553
0.541358471,0.850608296,0.894699535,1.745723372
1.774200085,1.856470928,0.172851337,1.554222847
1.196700997,1.850000487,1.960765301,0.682368215
1.922421161,1.127402141,0.911496884,1.470064946
1.155732754,0.978152799,1.362699763,1.764679695
0.137254627,1.83441069,0.602100332,0.735587452
0.170809063,0.473170667,0.278707793,0.019645583
0.332739949,1.954260272,0.962781558,1.999705705
0.726000058,0.7664157,1.523257634,0.981787935
0.252051811,1.865184182,1.287918529,1.649158386
1.860210959,0.148420303,1.987688218,0.320171264
1.170489789,1.001809756,0.909903758,1.800816156
0.064405754,0.257391763,0.890695796,0.133435545
1.819812167,1.957047784,0.61058509,0.809374615
0.386152754,1.966138325,1.902512422,1.849382179
0.947066703,1.550561332,0.955065208,0.653063517
1.262589176,0.774436938,0.536034539,1.947723261
1.687813999,0.243951533,0.18949475,0.957526179
1.866292859,1.956497202,0.348621551,0.848584948
0.272771894,1.182804264,0.062888465,0.497303067
0.047661853,0.119210855,1.55198201,0.912051394
0.804318375,0.982525085,1.264022249,0.19478586
1.534455313,1.882634079,1.468876345,1.389902954
1.852023783,1.166993596,0.357703098,1.330839281
1.168302989,1.636103961,1.547492409,0.905442646
1.931241538,1.224669842,0.528330599,0.028077193
0.65110978,1.926534143,1.168920437,1.82006132
0.264166303,1.197396177,1.870545265,1.644036258
1.062966359,1.118269126,0.363557467,1.35603768
0.8240464,1.387745265,1.287685028,0.222752493
0.959295275,1.07373618,0.171227017,1.796588522
0.051234225,1.983859628,1.886548514,1.470653063
0.891099067,0.450558592,1.320103724,1.057181719
1.189811437,0.420978781,1.860641028,0.519838741
0.248361599,0.85133534,1.940998981,0.901527608
0.6888491,0.176719714,0.256142357,0.673204288
0.013736518,0.783030252,1.961934928,0.014381964
1.996842095,0.957242048,0.0037153,1.623389806
1.170682852,1.929384162,1.040366276,0.566855408
0.399054402,1.78154056,0.584847782,1.080215237
0.464861034,0.311510886,0.6214607,0.828119132
0.898146189,1.636477625,1.793277583,0.731656369
0.339880724,0.582418273,1.083386673,0.894042477
1.48965573,0.479807174,0.502938455,0.180056439
1.389068915,0.69473753,1.026369901,1.741163866
0.173965994,1.78857882,0.531055217,0.580336396
1.22097278,1.644695302,1.671307187,0.400429215
0.423899898,0.372086636,1.550584441,1.112535053
1.095484169,0.927125951,1.381717234,0.99450506
0.762259446,1.502984557,0.603617021,1.258975406
0.256013398,1.275208283,0.011514502,0.857869316
1.773667156,0.745913674,0.107982688,1.827116969
0.14075505,1.818943068,0.694831439,0.282039084
0.815289327,0.939770977,0.706122081,1.997975794
0.820275475,1.721514903,1.353455038,1.368520782
0.574580242,0.517621775,1.924079977,0.471465266
0.36710138,1.012375298,1.586735323,0.606056385
0.979072298,1.807546776,1.647022574,1.724103174
1.248108363,1.01266763,1.936377048,0.206551172
1.133992709,1.186433621,0.660667054,0.11113666
0.376515596,0.410045007,1.573841012,0.08409069
0.328512649,1.700119573,1.158588686,1.935240342
1.037184213,0.652129591,0.572909666,0.822338258
0.275708293,0.181950041,0.740985798,0.398407881
1.778084863,0.084969333,1.578018726,0.187034236
1.312276929,0.741313517,0.382857834,0.338150013
1.518406578,1.09605075,0.281971754,0.106372254
0.629063708,1.961692156,1.780748023,0.972043243
0.438086501,1.594623398,1.358962352,0.831115884
0.605512737,0.727625222,1.657790947,0.026154921
0.592350414,1.366050896,1.492573662,1.626911936
0.473374441,1.984217736,0.189795187,0.783238746
1.024031456,0.920949492,1.430698143,0.62997666
1.845546743,1.786558179,1.36490418,0.26055599
0.053050916,0.981586966,1.150392335,1.907140376
1.266948035,0.548761826,0.423289371,1.600269869
0.470811435,0.893933496,1.47310899,0.270683193
1.76090618,0.631403387,1.371566479,0.380433431
1.976312933,0.757487744,0.367235077,1.155001128
0.375122701,1.324202616,0.500172336,1.784942438
1.950240085,1.565043202,0.829276013,1.155357887
0.455137412,0.262204756,1.41422773,1.710275258
0.229085466,1.583015806,1.819741726,0.621558923
0.729441215,1.10913447,0.51444377,1.375193722
1.561178892,1.734013556,0.906715472,0.190431798
1.868468347,0.768694224,0.307498317,1.14369477
0.887043416,1.264984639,1.46164565,0.410144947
1.972827138,0.76805795,1.339024837,1.560500277
0.039921661,1.954691001,1.394676879,1.882528651
1.591837794,0.955999269,0.31809032,0.981226722
0.848226835,0.987132337,0.100935198,0.688502245
0.16256305,1.918903304,1.997116256,0.404168144
1.578969111,1.608982769,0.306761996,0.766164635
0.829678475,0.862067759,1.440399616,0.536554916
0.217595045,0.17253585,0.268252188,0.965032021
0.314802279,0.739674766,1.770049157,1.015682971
1.471435528,1.285836466,0.325115006,0.893930529
1.90817607,1.659945575,0.799108781,1.341636097
1.841012047,0.254191016,0.916653309,1.881079104
1.537587255,1.064281694,0.915257362,1.680468064
1.884967515,0.499488686,0.356553458,0.136757764
1.647291406,0.435888452,0.642407793,0.263325678
0.585386521,1.284073792,0.54632332,1.758462451
1.477603867,0.81766506,1.478946722,1.550310366
0.457346159,1.153993964,1.207056931,0.254639112
0.382764797,0.285971722,0.991719899,0.555596818
1.801119764,1.991891727,0.171525749,1.734235077
1.012961739,1.906871853,0.71818679,1.314545675
1.246267374,1.684179648,1.651247458,0.733906176
1.924843901,1.545024976,1.835475259,0.572964009
0.269650571,0.805082434,1.0237578,1.075883851
0.075615859,0.362727794,0.483061462,0.126419842
0.464704834,0.631014684,0.146725521,0.718305779
0.486928158,0.541033108,1.794955043,1.280481979
0.614833676,1.260349608,0.119044714,1.16035397
0.85267054,1.551085426,0.96334628,0.763004385
1.470648416,0.670658461,0.04687796,0.156072093
1.388776555,0.741486418,0.031690193,1.252093005
0.62618992,0.435957805,0.674511703,1.003076987
1.501012824,0.382366235,1.708669817,0.825394158
0.459086938,0.387346244,0.493325594,1.26007456
1.201241793,0.275503647,1.714865219,1.260596501
0.409977748,1.058364753,0.013792635,0.243337559
1.219598229,0.409548916,0.451716085,1.683985777
1.052195287,1.514358321,1.592061152,1.213116165
1.039060228,0.688647339,1.864566031,0.780561916
1.709196767,1.019125129,0.34312454,0.488610712
0.632170347,1.186322814,0.277274046,0.922071106
0.705702165,1.533708838,1.919185427,1.027569279
0.040522292,0.279711101,0.421163746,1.45108638
0.505706538,1.783405094,0.068886725,1.844724699
1.806038236,1.621878751,1.973795185,0.809086336
1.996081455,1.739657707,0.902692958,0.729085072
0.554283219,0.169658354,0.055938601,0.434673644
1.025449499,0.184729061,0.472656443,1.335073573
0.441792163,1.089330245,0.34848501,1.011753543
0.04909041,1.51067895,1.072866437,1.122960976
1.939809484,0.923756733,1.458963856,0.441663134
0.578826924,1.29262653,1.265436679,1.559507067
1.0002211,1.029267154,0.292109118,0.461869178
1.421357563,0.873754123,0.489719653,0.814326207
1.151082382,1.045048048,0.636472175,1.636871616
1.637948785,1.899983091,1.033577962,0.989329921
0.138845569,1.672563141,1.257196054,1.956752298
1.519659966,0.650849161,1.644336132,1.361304924
1.591501282,0.383165823,1.411956243,1.866617644
1.28724705,1.77969698,0.360828885,0.713096885
0.756545971,0.071046336,0.324314172,1.491559104
0.665595772,1.130485781,1.000047189,0.043793521
1.602497144,0.389194404,0.028275897,0.382968461
1.350393971,1.661647296,0.152883272,0.791332714
1.244128181,1.107257892,0.747181686,0.999924814
0.243790653,0.996090979,0.810475852,0.740675269
0.293047742,1.026376265,0.768135836,0.350488583
1.652583458,0.743787314,0.517263637,1.238535346
1.560957463,0.043863365,1.051645302,1.367964302
1.422554523,0.302417238,0.185244974,0.974632282
0.690170836,1.771447075,1.826005246,1.321697666
0.549759233,1.418106582,1.940595239,0.243800735
0.625774152,0.929598063,0.353301858,0.522307918
0.758292683,0.848585122,1.941898029,1.8559529
0.607180217,1.105651379,1.429552977,0.243537073
0.075943818,0.489304913,0.787990976,0.99926468
0.775959645,1.620717244,0.337051536,1.673891842
1.214531504,0.937297818,1.852527361,1.691364757
1.624632635,1.198888024,0.306833113,0.294868436
1.875289069,0.251716776,1.428566745,0.219643842
1.917460299,1.395472433,0.126700311,1.750792916
0.089609626,0.624036731,1.18381964,0.539577106
0.919499137,1.747610624,1.525298572,1.712090992
0.286874771,1.947753864,1.907775003,0.550705523
1.232559826,0.650923708,0.608059181,1.764092705
1.716942284,1.251874576,0.385521912,0.114200397
0.737336031,0.439005888,1.659600053,1.3604065
1.164291415,1.24168182,1.727701033,1.071437752
1.152560724,0.149301461,0.141468027,1.480981915
1.404032009,0.584542779,1.376235952,1.096559092
0.703614673,0.707011872,0.377284319,1.125573115
0.622311291,1.027480058,1.506095452,0.724517306
0.219226808,0.40607229,0.357249321,1.135059892
0.624822931,0.481155617,0.045418432,1.335438265
0.836391567,1.725705619,1.818508971,0.614430371
0.775640826,0.977775436,0.285990019,1.918020564
0.475955741,1.854224883,1.770279094,0.177128773
1.268111401,1.867044679,0.22799989,0.870199729
1.725286383,1.16947711,1.38694446,1.861729595
0.892734426,0.398843625,0.569357361,1.253888553
0.462093479,1.223804842,1.167547559,0.880426129
1.15787775,0.710737157,1.624359111,1.028563081
0.357360935,0.411931222,0.494018088,1.26517267
1.092622772,0.262459323,1.102937624,0.03531244
1.900702041,1.415235961,1.515414434,1.011674847
1.304694637,0.286685364,0.349131374,1.783767764
0.428922648,0.845235753,0.162454065,0.78181354
0.526424931,0.935852876,1.147030977,1.215314468
0.568054889,1.595881855,1.718221902,1.839332683
1.089475258,1.75803926,0.94677535,1.985590977
0.955976067,1.338755404,0.117025682,1.746054928
0.818210751,0.878494191,1.463872504,0.585975015
0.484919201,1.215517936,1.167714996,0.68134018
0.613508281,1.653329249,0.286428864,1.838669313
1.564526492,0.987412327,1.383132143,1.206946004
0.021754774,1.792873824,1.788493126,1.774194172
1.45223818,0.602045401,1.691537031,0.080552866
1.733418258,1.739992563,0.410620053,0.425089714
0.561054052,1.520570966,1.308607037,0.061119856
0.641795139,0.957512993,0.267363101,1.848779094
0.532813841,1.254625041,1.370283787,1.514733064
1.650333894,1.240665272,1.257379982,1.191662014
1.398386219,1.507632238,0.549127971,0.484449859
1.769558788,1.196133475,1.334359549,1.236981912
1.368899279,0.230970036,0.879295825,0.107470531
1.751688765,0.075598835,0.163101511,1.337671572
0.569240717,0.89822969,0.826241323,1.979207086
1.427484781,0.411710232,0.253748233,0.679549743
0.755957503,1.898171364,0.124555301,1.095384336
1.673008309,0.882975977,0.151351195,1.116620486
1.624630477,0.171006198,1.442351217,1.772778291
0.175556569,1.549744687,0.700041699,0.18619798
1.827282217,1.090970987,0.310803192,0.3579773
0.523698662,0.245596919,0.893810237,0.655785388
0.89430259,0.260426883,1.383711289,0.496841876
0.520708044,0.282070823,0.458382852,1.272535316
1.646753482,0.967521972,0.422528147,1.703433626
0.161743592,1.410226906,1.156293421,1.331975116
0.862773203,0.860222684,0.398303053,1.292735763
0.678571425,0.873611132,0.694489881,1.421128787
0.384924682,0.158989164,0.884919226,0.405193794
0.318917487,0.968069652,0.168065925,0.775650239
0.644025374,0.878936858,1.301735196,0.335337587
0.064505237,1.380022764,1.328868814,1.58808992
0.940864199,1.991150775,1.1038582,1.946662496
0.186028838,0.387113722,0.349739548,0.453855927
0.890846184,1.367270158,0.965940847,0.541823706
1.968076156,0.798513149,0.995443647,0.604154944
1.663936657,0.021612857,0.657024288,0.583529602
0.148983516,0.245513834,0.839812225,1.002667101
1.728897323,1.776737634,0.21036078,1.724088968
1.776173066,1.418090135,0.632353026,0.628394447
0.628806444,1.04640901,1.436422698,0.938770497
0.430934112,1.941280137,1.963784938,0.274441409
0.862398544,0.388003579,1.156889088,1.089958584
1.497878168,0.831169537,1.516634177,0.295749941
0.873495285,1.05195914,1.130851039,1.801752496
1.961676484,1.436853919,1.615038925,0.553687491
1.425300825,0.739174995,0.170728216,0.24555794
1.797320616,1.568848313,1.573502946,1.615225717
1.430741596,1.499639325,1.688517286,0.358273603
0.365954927,0.680712549,0.090461794,0.573437988
1.506093127,1.168522943,1.891593433,0.492706082
1.984943444,1.034847886,1.356296317,1.401856837
1.490153259,0.393833792,1.275370014,0.868612827
0.548110338,1.232273238,1.748566526,0.331245553
0.696854223,0.413336632,0.084651108,0.270169652
1.007523193,0.846040605,0.369225217,0.850151553
0.43245413,0.551911069,1.644313834,0.483685835
1.804529322,1.992014485,0.429548958,0.836303487
0.420622221,0.912404755,0.267252234,0.795650768
1.988846274,1.230104328,1.796872714,0.959429756
1.109046493,0.099117515,0.320612292,0.177752274
0.497192856,0.800621417,1.675123938,0.601113874
1.393101986,0.072564212,0.875135759,1.374777547
1.674494184,1.697068313,1.465260156,0.283507426
1.409429429,0.760727014,1.670062502,1.458213777
0.317412522,1.994483618,1.452954896,1.3937874
1.883594216,0.233239137,1.408938349,0.262176942
0.053934413,1.277496289,0.273415492,0.269650911
0.470846967,0.083866087,1.381951798,1.885400139
0.943899978,0.309940342,0.887413749,0.017824184
1.767095379,0.54091713,1.853017089,1.853306159
0.482001579,0.410809396,1.58979006,1.124519927
0.286677977,0.133864076,1.102289671,0.098928614
1.261318141,0.29146469,1.552012051,1.449528603
1.163183452,0.631797654,0.419346517,1.10206934
1.398091077,0.993709082,0.725399139,0.781178063
0.335476405,1.082654591,1.404757374,0.902756787
