21,3,6,22,28,23,7,30,16,24,19,15,,,,,,,,
8,6,25,29,27,26,,,,,,,,,,,,,,
14,25,6,29,27,3,21,23,28,22,7,30,16,4,,,,,,
29,27,9,,,,,,,,,,,,,,,,,
3,21,23,28,22,6,25,14,19,,,,,,,,,,,
7,1,30,16,25,6,22,28,23,21,3,29,27,11,,,,,,
8,16,4,24,1,30,7,,,,,,,,,,,,,
27,11,29,3,21,23,28,22,6,16,8,7,1,30,,,,,,
14,2,,,,,,,,,,,,,,,,,,
30,1,7,22,28,23,21,3,27,11,29,6,25,,,,,,,
20,18,2,14,25,6,22,28,21,23,,,,,,,,,,
25,6,3,10,,,,,,,,,,,,,,,,
11,29,3,21,23,28,7,30,1,24,,,,,,,,,,
18,2,14,25,6,22,28,21,23,7,30,1,,,,,,,,
22,6,25,29,11,27,3,21,23,28,7,30,1,,,,,,,
3,29,25,6,,,,,,,,,,,,,,,,
18,14,25,6,22,21,23,28,7,30,16,,,,,,,,,
11,27,29,3,21,23,28,22,6,25,,,,,,,,,,
27,11,29,6,25,14,17,,,,,,,,,,,,,
16,30,7,28,23,21,22,6,25,29,27,13,26,,,,,,,
30,8,16,1,7,28,23,21,22,6,25,14,17,,,,,,,
16,30,7,22,28,23,21,3,,,,,,,,,,,,
27,11,29,25,6,22,,,,,,,,,,,,,,
17,14,19,15,,,,,,,,,,,,,,,,
25,6,29,11,27,3,21,23,28,22,7,30,24,,,,,,,
22,23,28,6,25,14,18,20,,,,,,,,,,,,
22,6,25,16,4,24,1,30,7,,,,,,,,,,,
3,29,27,13,,,,,,,,,,,,,,,,
7,30,4,,,,,,,,,,,,,,,,,
9,10,3,27,11,29,25,6,22,21,23,28,,,,,,,,
18,20,25,6,,,,,,,,,,,,,,,,
24,1,30,7,23,21,3,27,11,29,25,6,22,28,,,,,,
16,4,25,6,,,,,,,,,,,,,,,,
19,15,24,30,7,,,,,,,,,,,,,,,
18,20,14,25,6,29,11,27,3,21,23,22,28,,,,,,,
28,23,21,22,6,25,8,24,19,,,,,,,,,,,
1,24,16,30,7,22,28,23,21,3,27,29,6,25,,,,,,
8,30,7,24,19,14,,,,,,,,,,,,,,
9,3,21,23,28,22,6,25,29,11,27,,,,,,,,,
27,11,3,29,25,6,28,22,21,23,,,,,,,,,,
30,7,16,4,1,24,,,,,,,,,,,,,,
19,16,4,,,,,,,,,,,,,,,,,
27,11,29,25,6,22,21,23,28,7,30,,,,,,,,,
14,25,29,9,,,,,,,,,,,,,,,,
9,13,,,,,,,,,,,,,,,,,,
1,7,30,16,19,15,,,,,,,,,,,,,,
10,3,21,23,,,,,,,,,,,,,,,,
24,15,19,14,,,,,,,,,,,,,,,,
10,21,23,28,22,7,30,1,24,,,,,,,,,,,
16,8,30,7,24,19,15,,,,,,,,,,,,,
18,14,25,6,30,7,22,28,23,21,3,29,27,11,,,,,,
7,28,22,6,25,29,3,21,23,,,,,,,,,,,
20,18,25,6,22,30,7,28,23,21,,,,,,,,,,
1,30,7,,,,,,,,,,,,,,,,,
29,27,11,25,6,22,21,23,28,7,30,1,24,8,16,,,,,
13,27,29,6,25,18,20,,,,,,,,,,,,,
25,6,22,28,23,21,3,29,27,11,,,,,,,,,,
16,8,1,30,7,22,28,23,21,3,10,,,,,,,,,
13,27,29,25,6,8,,,,,,,,,,,,,,
29,27,12,,,,,,,,,,,,,,,,,
6,25,29,11,27,13,,,,,,,,,,,,,,
25,6,22,28,21,23,,,,,,,,,,,,,,
16,8,4,24,1,30,7,22,28,23,21,3,27,11,29,25,6,,,
23,21,3,27,29,6,25,14,2,,,,,,,,,,,
17,14,19,15,,,,,,,,,,,,,,,,
2,14,20,18,,,,,,,,,,,,,,,,
2,17,14,,,,,,,,,,,,,,,,,
7,1,30,22,28,23,21,3,27,29,6,25,18,20,,,,,,
26,20,,,,,,,,,,,,,,,,,,
23,21,3,27,11,29,25,6,28,22,,,,,,,,,,
25,6,29,11,27,3,21,23,28,22,7,,,,,,,,,
8,24,4,16,6,25,29,11,27,3,,,,,,,,,,
4,16,6,25,,,,,,,,,,,,,,,,
8,16,,,,,,,,,,,,,,,,,,
1,30,7,28,22,23,21,3,27,11,29,25,14,2,18,20,,,,
28,22,21,23,,,,,,,,,,,,,,,,
27,9,,,,,,,,,,,,,,,,,,
10,3,27,11,29,,,,,,,,,,,,,,,
6,25,29,11,27,3,21,23,28,22,7,30,16,1,,,,,,
3,27,29,25,6,22,21,28,23,,,,,,,,,,,
7,22,28,23,21,3,27,29,25,6,,,,,,,,,,
8,19,15,,,,,,,,,,,,,,,,,
29,11,27,3,21,23,28,22,6,25,18,20,,,,,,,,
28,22,23,21,3,27,29,25,6,,,,,,,,,,,
14,25,6,29,27,3,21,23,28,22,,,,,,,,,,
24,16,1,7,30,,,,,,,,,,,,,,,
12,15,,,,,,,,,,,,,,,,,,
8,16,4,24,1,30,7,28,22,6,25,29,11,27,3,21,23,,,
4,8,16,14,,,,,,,,,,,,,,,,
27,12,,,,,,,,,,,,,,,,,,
26,27,29,25,6,22,28,23,7,30,16,,,,,,,,,
7,1,30,22,28,23,21,3,27,11,29,25,6,,,,,,,
25,6,22,28,23,21,3,29,11,27,,,,,,,,,,
25,6,22,28,3,21,23,7,30,8,16,14,18,,,,,,,
28,22,23,21,3,27,11,29,6,25,17,14,,,,,,,,
21,23,28,22,7,30,16,19,,,,,,,,,,,,
18,14,19,,,,,,,,,,,,,,,,,
30,24,1,7,22,28,23,21,,,,,,,,,,,,
29,25,6,22,28,23,21,,,,,,,,,,,,,
28,22,6,25,29,11,27,3,21,23,,,,,,,,,,
19,15,16,8,30,7,28,23,21,22,6,25,29,11,27,13,,,,
7,28,22,21,12,,,,,,,,,,,,,,,
15,19,24,30,7,1,,,,,,,,,,,,,,
24,16,6,22,28,,,,,,,,,,,,,,,
6,25,29,11,3,21,23,28,22,7,1,30,8,16,,,,,,
16,1,30,7,22,28,23,21,29,27,9,,,,,,,,,
1,24,30,7,28,23,21,3,27,11,29,25,6,22,,,,,,
10,3,21,23,28,22,6,25,14,2,17,,,,,,,,,
17,2,14,25,6,22,28,23,21,3,29,27,11,,,,,,,
30,7,1,24,8,16,17,14,,,,,,,,,,,,
21,28,12,,,,,,,,,,,,,,,,,
26,27,29,6,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,
6,25,29,27,11,3,21,23,28,22,7,30,16,24,19,15,,,,
3,27,29,6,25,14,2,18,20,,,,,,,,,,,
2,14,25,6,,,,,,,,,,,,,,,,
19,24,8,,,,,,,,,,,,,,,,,
13,27,29,6,25,14,20,18,,,,,,,,,,,,
25,6,22,28,7,30,1,19,24,,,,,,,,,,,
6,25,11,27,29,,,,,,,,,,,,,,,
23,28,22,21,3,27,29,25,6,,,,,,,,,,,
9,10,3,21,23,28,22,6,25,14,17,,,,,,,,,
14,2,25,6,22,28,23,21,3,29,11,27,,,,,,,,
28,22,23,21,3,27,29,25,6,16,24,1,30,7,,,,,,
1,30,7,28,23,21,22,6,25,29,11,27,3,10,,,,,,
19,16,6,25,29,11,27,13,,,,,,,,,,,,
8,30,7,23,28,22,6,29,27,9,,,,,,,,,,
6,25,2,14,17,,,,,,,,,,,,,,,
7,1,30,22,6,25,14,2,18,,,,,,,,,,,
15,19,24,,,,,,,,,,,,,,,,,
3,21,23,28,22,6,14,18,,,,,,,,,,,,
9,27,11,29,6,25,14,17,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,
9,27,11,29,21,23,28,22,7,30,16,24,19,15,,,,,,
7,30,1,16,4,15,19,,,,,,,,,,,,,
6,25,16,4,,,,,,,,,,,,,,,,
29,11,27,3,21,23,28,22,6,25,14,2,17,,,,,,,
11,27,29,3,21,23,28,22,6,25,14,17,,,,,,,,
27,11,29,3,21,23,28,22,6,25,14,,,,,,,,,
19,24,16,8,30,7,22,6,21,23,28,,,,,,,,,
7,1,30,22,28,23,21,3,,,,,,,,,,,,
13,27,29,21,23,28,22,7,30,16,14,2,,,,,,,,
10,21,23,28,22,7,30,1,,,,,,,,,,,,
30,7,16,25,6,29,27,9,,,,,,,,,,,,
7,30,8,16,19,,,,,,,,,,,,,,,
6,25,14,17,,,,,,,,,,,,,,,,
6,25,29,27,3,,,,,,,,,,,,,,,
16,8,30,7,15,19,24,,,,,,,,,,,,,
1,7,30,8,24,19,,,,,,,,,,,,,,
1,24,30,7,23,28,22,6,25,29,11,27,3,21,,,,,,
10,3,21,23,28,22,7,30,16,8,,,,,,,,,,
3,21,23,28,22,6,25,29,27,11,,,,,,,,,,
9,26,,,,,,,,,,,,,,,,,,
14,17,25,6,22,,,,,,,,,,,,,,,
20,18,14,25,6,29,11,27,,,,,,,,,,,,
13,27,11,29,6,22,28,,,,,,,,,,,,,
30,1,7,21,23,28,22,6,25,29,11,27,,,,,,,,
1,,,,,,,,,,,,,,,,,,,
4,16,24,1,30,7,22,28,23,21,3,10,,,,,,,,
10,21,28,23,22,6,25,29,27,11,,,,,,,,,,
25,6,22,28,21,23,7,30,1,15,19,24,,,,,,,,
27,11,29,25,6,3,21,23,28,22,7,30,8,16,,,,,,
14,25,6,29,27,3,10,,,,,,,,,,,,,
23,21,28,22,25,6,,,,,,,,,,,,,,
18,14,16,6,25,,,,,,,,,,,,,,,
20,18,14,25,6,22,21,23,28,7,30,1,,,,,,,,
28,22,23,21,3,29,6,25,14,2,18,,,,,,,,,
1,8,16,30,7,22,28,23,21,3,29,11,27,9,,,,,,
8,16,24,1,30,7,28,23,21,3,27,29,25,6,22,,,,,
4,16,24,30,7,23,28,22,6,25,29,27,3,21,,,,,,
7,30,1,16,14,2,25,6,22,28,23,21,3,27,29,,,,,
25,6,29,11,27,3,21,23,28,22,,,,,,,,,,
14,25,6,22,28,7,30,16,8,,,,,,,,,,,
8,16,24,30,7,6,25,29,11,27,3,21,23,28,22,,,,,
11,27,13,26,,,,,,,,,,,,,,,,
24,1,30,7,22,28,23,21,3,6,29,27,26,,,,,,,
25,6,29,11,27,3,21,23,28,22,7,30,1,24,8,16,,,,
26,27,11,29,25,6,3,21,23,28,22,30,1,7,,,,,,
1,7,30,6,25,,,,,,,,,,,,,,,
13,27,29,3,21,23,28,22,6,25,14,19,15,,,,,,,
8,30,7,1,,,,,,,,,,,,,,,,
4,16,1,30,7,22,28,23,21,3,27,29,25,14,2,,,,,
30,7,1,,,,,,,,,,,,,,,,,
18,20,26,,,,,,,,,,,,,,,,,
26,27,11,29,3,21,23,22,28,,,,,,,,,,,
26,27,29,25,14,2,,,,,,,,,,,,,,
25,6,22,28,23,21,3,29,11,27,,,,,,,,,,
11,27,29,3,21,23,28,22,6,25,,,,,,,,,,
24,1,30,7,28,23,21,3,,,,,,,,,,,,
14,25,29,11,27,13,,,,,,,,,,,,,,
16,8,30,7,22,6,25,29,11,27,13,,,,,,,,,
21,23,28,22,,,,,,,,,,,,,,,,
28,22,21,23,7,30,1,24,4,8,16,,,,,,,,,
3,27,29,6,25,,,,,,,,,,,,,,,
16,4,1,30,7,,,,,,,,,,,,,,,
16,8,24,30,7,28,23,21,22,6,25,29,11,27,13,,,,,
14,2,4,1,30,7,28,22,6,25,29,27,3,21,23,,,,,
18,14,25,6,29,3,21,23,28,22,7,30,24,,,,,,,
23,21,22,28,7,30,1,,,,,,,,,,,,,
30,7,1,8,14,,,,,,,,,,,,,,,
16,24,1,30,7,22,28,23,21,3,6,25,29,11,27,,,,,
10,3,21,23,28,22,7,30,16,24,19,15,,,,,,,,
12,,,,,,,,,,,,,,,,,,,
2,14,18,20,,,,,,,,,,,,,,,,
10,3,21,23,28,22,6,25,14,,,,,,,,,,,
3,21,23,28,22,6,25,2,14,8,16,,,,,,,,,
22,6,25,29,27,26,,,,,,,,,,,,,,
29,11,27,3,21,23,28,22,6,25,14,16,8,1,7,30,,,,
21,3,27,11,29,25,6,22,28,23,7,30,1,24,4,16,8,,,
16,24,30,7,28,22,6,25,14,17,,,,,,,,,,
26,27,29,6,16,24,19,,,,,,,,,,,,,
16,8,30,7,28,22,6,25,29,11,27,3,21,23,,,,,,
27,29,6,25,14,17,,,,,,,,,,,,,,
10,3,27,11,29,25,6,22,21,23,28,7,30,24,19,,,,,
3,27,29,6,25,18,,,,,,,,,,,,,,
30,7,24,16,8,,,,,,,,,,,,,,,
1,30,7,28,23,21,22,6,25,,,,,,,,,,,
30,7,,,,,,,,,,,,,,,,,,
9,27,29,25,6,22,28,23,21,,,,,,,,,,,
27,11,29,25,6,3,21,23,28,22,7,30,24,16,,,,,,
8,16,1,30,7,22,28,23,21,3,27,11,29,6,25,20,18,,,
28,22,23,21,6,25,29,27,11,,,,,,,,,,,
18,25,29,27,13,,,,,,,,,,,,,,,
9,27,29,25,6,22,28,23,21,7,30,24,19,15,,,,,,
18,25,6,16,7,30,,,,,,,,,,,,,,
9,10,3,21,23,28,22,6,25,29,27,11,,,,,,,,
14,25,,,,,,,,,,,,,,,,,,
2,14,17,,,,,,,,,,,,,,,,,
28,23,21,22,6,25,14,18,,,,,,,,,,,,
11,27,29,3,21,23,28,22,6,25,,,,,,,,,,
9,10,,,,,,,,,,,,,,,,,,
4,16,30,7,28,22,6,25,29,11,27,13,,,,,,,,
10,27,26,,,,,,,,,,,,,,,,,
7,30,24,25,6,22,28,23,21,3,10,,,,,,,,,
25,6,29,27,13,,,,,,,,,,,,,,,
1,30,7,,,,,,,,,,,,,,,,,
15,19,4,6,22,28,23,21,3,29,27,11,,,,,,,,
28,23,21,3,29,11,27,,,,,,,,,,,,,
20,18,14,25,6,29,27,13,,,,,,,,,,,,
29,27,11,21,23,22,28,6,25,14,2,,,,,,,,,
4,8,24,19,15,,,,,,,,,,,,,,,
2,14,25,6,29,11,27,,,,,,,,,,,,,
17,14,25,6,29,27,13,,,,,,,,,,,,,
12,15,,,,,,,,,,,,,,,,,,
6,29,25,14,17,,,,,,,,,,,,,,,
17,2,14,4,16,,,,,,,,,,,,,,,
9,27,29,3,21,23,28,22,7,30,1,24,8,,,,,,,
15,19,24,8,16,30,7,21,3,27,11,29,25,6,22,28,23,,,
12,23,28,7,,,,,,,,,,,,,,,,
15,19,24,1,7,30,,,,,,,,,,,,,,
26,27,29,3,21,23,28,22,7,30,24,19,15,,,,,,,
21,3,23,28,22,6,25,14,17,,,,,,,,,,,
23,21,3,27,29,25,6,22,28,7,30,1,24,19,15,,,,,
1,30,7,28,22,21,23,25,6,29,27,11,,,,,,,,
25,6,29,11,27,3,21,23,28,22,7,30,1,16,,,,,,
18,14,25,6,29,27,3,21,23,22,28,,,,,,,,,
10,3,21,23,28,22,6,25,29,11,27,,,,,,,,,
7,22,28,23,21,12,,,,,,,,,,,,,,
16,8,4,,,,,,,,,,,,,,,,,
23,21,3,27,11,29,25,6,22,28,7,1,30,,,,,,,
17,14,2,,,,,,,,,,,,,,,,,
21,3,27,29,25,6,16,24,15,19,,,,,,,,,,
15,19,24,8,16,25,6,22,28,23,21,3,,,,,,,,
8,16,24,,,,,,,,,,,,,,,,,
28,22,23,21,12,,,,,,,,,,,,,,,
13,27,3,21,23,28,22,6,25,29,,,,,,,,,,
26,13,,,,,,,,,,,,,,,,,,
15,19,14,25,6,22,28,23,21,3,27,11,29,,,,,,,
23,28,22,21,3,27,11,29,25,,,,,,,,,,,
21,3,27,11,29,25,6,22,28,23,,,,,,,,,,
24,14,2,,,,,,,,,,,,,,,,,
10,9,,,,,,,,,,,,,,,,,,
29,11,27,13,26,,,,,,,,,,,,,,,
21,3,27,11,29,25,6,22,28,23,7,30,8,16,24,19,15,,,
10,3,21,23,28,22,7,30,16,24,19,,,,,,,,,
14,2,17,19,15,,,,,,,,,,,,,,,
20,18,14,6,29,25,,,,,,,,,,,,,,
4,16,8,24,30,7,22,28,23,21,3,6,25,14,17,,,,,
30,7,28,22,6,25,29,27,,,,,,,,,,,,
6,25,29,11,27,3,21,23,28,22,7,30,1,24,16,4,,,,
13,27,11,,,,,,,,,,,,,,,,,
27,11,29,25,6,3,21,,,,,,,,,,,,,
23,21,28,22,6,25,4,14,2,,,,,,,,,,,
15,24,16,8,1,30,7,28,22,6,25,29,11,27,3,21,23,,,
14,25,6,22,28,23,21,,,,,,,,,,,,,
1,24,30,7,22,6,25,29,27,26,,,,,,,,,,
30,1,7,28,23,21,3,27,11,29,,,,,,,,,,
23,21,28,22,6,29,27,26,,,,,,,,,,,,
23,28,22,7,12,,,,,,,,,,,,,,,
8,16,24,1,30,7,23,21,28,22,6,25,29,11,27,13,,,,
22,28,23,21,3,29,27,11,,,,,,,,,,,,
24,16,6,25,22,21,23,28,,,,,,,,,,,,
10,3,21,23,28,22,7,30,16,8,24,19,15,,,,,,,
27,3,21,23,28,22,6,25,29,,,,,,,,,,,
23,28,22,21,3,27,11,29,25,6,,,,,,,,,,
8,30,1,7,28,22,23,21,3,27,29,6,25,,,,,,,
6,25,29,27,9,,,,,,,,,,,,,,,
17,14,2,,,,,,,,,,,,,,,,,
17,2,14,25,6,22,28,,,,,,,,,,,,,
9,27,3,29,25,6,22,28,23,21,,,,,,,,,,
19,24,8,16,,,,,,,,,,,,,,,,
14,25,6,3,21,23,28,22,7,30,1,,,,,,,,,
28,23,21,22,6,25,8,16,24,,,,,,,,,,,
25,22,28,21,12,,,,,,,,,,,,,,,
23,21,3,27,29,25,6,22,28,7,30,1,24,19,15,,,,,
14,25,6,22,28,23,21,3,,,,,,,,,,,,
15,19,17,14,2,,,,,,,,,,,,,,,
6,25,29,11,27,13,,,,,,,,,,,,,,
15,19,7,30,8,16,,,,,,,,,,,,,,
28,23,21,22,6,25,29,27,3,,,,,,,,,,,
11,27,29,25,6,22,21,23,28,7,30,1,24,16,8,,,,,
18,20,14,25,6,29,27,,,,,,,,,,,,,
18,2,14,4,16,8,24,1,7,30,,,,,,,,,,
15,19,24,1,7,30,16,4,6,25,29,27,11,,,,,,,
17,14,25,29,11,27,26,,,,,,,,,,,,,
29,6,25,11,27,3,21,23,28,22,,,,,,,,,,
25,6,,,,,,,,,,,,,,,,,,
11,27,6,25,29,,,,,,,,,,,,,,,
10,3,27,29,25,6,8,,,,,,,,,,,,,
20,25,6,3,21,23,28,22,7,30,1,,,,,,,,,
1,30,7,22,28,23,21,3,27,11,29,6,25,14,2,17,,,,
24,1,30,7,22,28,23,21,3,6,25,29,11,27,13,,,,,
2,14,25,6,3,21,23,28,22,7,30,1,,,,,,,,
6,28,10,12,,,,,,,,,,,,,,,,
25,6,22,28,23,21,3,29,27,,,,,,,,,,,
9,27,29,25,6,22,,,,,,,,,,,,,,
17,14,2,18,,,,,,,,,,,,,,,,
19,24,30,7,28,23,21,22,6,25,29,11,27,9,,,,,,
29,25,6,22,28,23,21,3,27,13,26,,,,,,,,,
20,18,2,14,25,6,29,27,13,,,,,,,,,,,
23,21,28,22,6,25,29,27,3,10,,,,,,,,,,
13,27,11,29,25,6,22,21,23,28,7,30,1,,,,,,,
26,20,,,,,,,,,,,,,,,,,,
11,27,26,,,,,,,,,,,,,,,,,
6,25,29,27,11,,,,,,,,,,,,,,,
14,22,21,10,12,,,,,,,,,,,,,,,
23,28,22,6,25,29,11,27,3,21,,,,,,,,,,
2,14,25,6,22,28,23,21,3,29,11,27,13,,,,,,,
15,19,24,16,30,7,28,23,21,22,6,25,29,,,,,,,
12,3,21,23,28,22,,,,,,,,,,,,,,
13,27,29,6,25,14,17,,,,,,,,,,,,,
30,7,24,19,15,,,,,,,,,,,,,,,
16,30,7,22,6,25,14,18,,,,,,,,,,,,
3,21,22,28,23,,,,,,,,,,,,,,,
18,2,14,25,6,29,27,3,21,23,28,22,7,1,30,,,,,
26,13,11,27,,,,,,,,,,,,,,,,
7,30,1,16,24,,,,,,,,,,,,,,,
8,16,30,24,,,,,,,,,,,,,,,,
21,23,28,22,6,25,14,18,,,,,,,,,,,,
27,11,29,25,6,22,28,3,21,23,,,,,,,,,,
11,27,9,,,,,,,,,,,,,,,,,
14,2,18,20,,,,,,,,,,,,,,,,
24,1,30,7,28,23,21,22,6,25,29,11,27,9,,,,,,
17,14,6,25,,,,,,,,,,,,,,,,
14,2,16,4,,,,,,,,,,,,,,,,
25,6,29,11,27,3,21,23,28,22,7,30,24,8,16,,,,,
26,27,29,25,6,16,4,24,1,30,7,,,,,,,,,
25,6,22,28,23,21,3,10,,,,,,,,,,,,
12,28,22,30,,,,,,,,,,,,,,,,
26,20,18,,,,,,,,,,,,,,,,,
22,28,6,25,29,11,27,3,21,23,,,,,,,,,,
8,4,24,1,30,7,28,23,21,22,6,25,29,11,27,13,,,,
13,27,29,6,22,28,23,21,3,,,,,,,,,,,
22,6,25,29,27,3,21,23,28,7,30,24,16,4,,,,,,
24,15,19,8,16,6,25,,,,,,,,,,,,,
23,21,3,27,29,25,6,22,28,7,30,1,16,,,,,,,
3,21,23,28,22,6,25,29,11,27,13,,,,,,,,,
2,14,4,16,1,30,7,,,,,,,,,,,,,
16,8,24,19,15,,,,,,,,,,,,,,,
29,27,3,21,23,,,,,,,,,,,,,,,
11,27,3,21,23,22,28,,,,,,,,,,,,,
22,28,23,21,3,27,11,29,25,6,8,24,30,7,,,,,,
11,27,12,,,,,,,,,,,,,,,,,
3,21,23,28,22,6,25,29,27,13,,,,,,,,,,
18,2,14,16,7,30,,,,,,,,,,,,,,
16,6,25,29,11,27,3,21,23,22,28,,,,,,,,,
11,27,3,21,23,28,22,6,25,29,,,,,,,,,,
17,14,2,25,6,,,,,,,,,,,,,,,
7,30,1,24,8,16,6,25,29,11,27,3,,,,,,,,
21,23,28,22,6,25,29,11,27,3,,,,,,,,,,
30,8,16,1,7,22,28,23,21,25,6,29,11,27,13,,,,,
16,30,7,22,6,25,29,27,3,21,23,28,,,,,,,,
29,3,21,23,28,22,6,25,2,14,19,15,,,,,,,,
13,27,11,29,25,6,22,21,23,28,7,30,16,4,,,,,,
7,22,28,23,21,6,25,29,27,3,10,,,,,,,,,
21,3,23,28,22,6,25,29,11,27,13,26,,,,,,,,
15,19,24,30,7,28,23,21,22,6,25,29,27,13,26,,,,,
20,18,25,6,29,11,27,3,21,23,28,22,7,,,,,,,
12,,,,,,,,,,,,,,,,,,,
4,8,16,6,22,28,23,21,3,,,,,,,,,,,
23,21,22,28,7,30,1,16,8,,,,,,,,,,,
7,1,30,28,22,23,21,3,29,6,25,,,,,,,,,
16,4,24,15,19,,,,,,,,,,,,,,,
8,16,,,,,,,,,,,,,,,,,,
4,8,16,,,,,,,,,,,,,,,,,
14,2,25,6,29,3,21,23,22,28,,,,,,,,,,
16,8,6,29,11,27,13,,,,,,,,,,,,,
10,27,11,29,25,6,22,30,1,7,,,,,,,,,,
19,24,30,7,22,28,23,21,3,,,,,,,,,,,
20,18,25,6,29,3,10,,,,,,,,,,,,,
19,15,24,8,1,7,30,,,,,,,,,,,,,
16,14,18,,,,,,,,,,,,,,,,,
22,28,23,21,,,,,,,,,,,,,,,,
14,25,6,29,11,27,3,21,22,28,23,7,30,,,,,,,
1,7,6,25,29,27,9,,,,,,,,,,,,,
19,15,24,16,30,7,22,6,25,29,27,3,21,23,28,,,,,
20,18,14,2,,,,,,,,,,,,,,,,
12,26,,,,,,,,,,,,,,,,,,
6,25,29,11,27,3,21,23,28,22,7,1,30,,,,,,,
24,16,30,7,22,28,23,21,3,27,9,,,,,,,,,
19,24,8,16,6,25,,,,,,,,,,,,,,
13,27,29,25,6,22,28,23,21,3,10,,,,,,,,,
19,15,24,16,30,7,28,22,25,29,27,3,21,23,,,,,,
24,16,6,25,29,27,3,,,,,,,,,,,,,
10,3,21,23,28,22,7,1,30,19,,,,,,,,,,
30,7,1,16,8,4,17,2,14,,,,,,,,,,,
23,21,6,22,28,7,30,8,4,,,,,,,,,,,
18,2,14,25,6,29,27,11,,,,,,,,,,,,
14,25,6,22,21,28,23,,,,,,,,,,,,,
15,19,16,1,7,30,,,,,,,,,,,,,,
3,21,23,28,22,7,30,1,24,19,15,14,2,,,,,,,
24,8,16,,,,,,,,,,,,,,,,,
13,27,11,29,6,25,14,18,,,,,,,,,,,,
22,28,23,21,3,27,29,25,14,18,20,,,,,,,,,
13,27,29,25,6,22,21,23,28,,,,,,,,,,,
18,14,17,16,8,30,7,1,,,,,,,,,,,,
30,1,7,28,23,21,22,6,25,29,27,,,,,,,,,
13,27,11,29,25,6,22,28,21,23,,,,,,,,,,
7,1,30,16,8,6,25,29,,,,,,,,,,,,
22,6,25,29,27,13,26,,,,,,,,,,,,,
21,23,28,22,6,29,27,11,,,,,,,,,,,,
4,16,8,24,30,7,28,22,6,25,29,11,27,3,21,23,,,,
24,6,25,22,28,23,21,3,10,,,,,,,,,,,
13,27,11,29,25,6,22,28,23,21,3,10,,,,,,,,
11,27,29,25,6,16,4,24,19,15,,,,,,,,,,
8,30,7,22,28,23,21,3,29,6,25,14,18,20,,,,,,
21,23,28,22,6,25,29,27,13,,,,,,,,,,,
23,21,3,27,11,29,25,6,22,28,7,30,1,8,4,16,,,,
17,25,6,29,27,3,21,23,28,22,7,30,16,24,,,,,,
8,16,24,30,7,22,28,23,21,3,27,29,6,25,18,20,,,,
9,27,11,,,,,,,,,,,,,,,,,
4,16,8,24,,,,,,,,,,,,,,,,
22,28,23,21,3,27,,,,,,,,,,,,,,
13,11,27,29,3,21,23,28,22,6,25,14,,,,,,,,
6,25,29,27,3,21,23,28,22,7,30,8,,,,,,,,
9,10,3,27,11,29,,,,,,,,,,,,,,
21,3,29,11,27,13,26,,,,,,,,,,,,,
12,6,14,,,,,,,,,,,,,,,,,
2,14,25,6,29,27,3,21,23,22,28,,,,,,,,,
17,14,25,6,22,28,23,21,,,,,,,,,,,,
28,22,23,21,6,25,8,16,4,,,,,,,,,,,
23,28,22,21,3,27,29,25,6,,,,,,,,,,,
30,7,1,24,,,,,,,,,,,,,,,,
30,7,28,23,21,22,6,25,18,20,,,,,,,,,,
21,23,28,22,25,29,27,26,,,,,,,,,,,,
27,12,,,,,,,,,,,,,,,,,,
28,23,12,,,,,,,,,,,,,,,,,
17,14,25,6,22,28,23,21,3,29,11,27,,,,,,,,
26,27,11,,,,,,,,,,,,,,,,,
11,27,3,21,23,28,22,30,7,,,,,,,,,,,
16,4,,,,,,,,,,,,,,,,,,
4,14,18,20,,,,,,,,,,,,,,,,
22,6,28,23,21,3,27,11,29,,,,,,,,,,,
8,7,30,,,,,,,,,,,,,,,,,
28,23,22,6,21,3,27,11,29,,,,,,,,,,,
3,21,23,28,22,6,25,4,16,8,1,30,7,,,,,,,
27,29,25,6,16,30,7,,,,,,,,,,,,,
11,27,3,21,23,28,22,7,1,30,,,,,,,,,,
23,21,28,22,6,25,29,11,27,3,,,,,,,,,,
18,2,14,25,6,29,11,27,3,21,23,28,22,7,30,1,24,8,,
1,30,7,22,28,23,21,3,27,11,29,25,6,,,,,,,
22,6,25,29,11,27,3,21,23,28,7,30,1,24,8,16,,,,
4,16,24,30,7,28,23,21,3,27,11,29,,,,,,,,
21,23,28,22,25,6,,,,,,,,,,,,,,
21,3,,,,,,,,,,,,,,,,,,
6,25,,,,,,,,,,,,,,,,,,
24,16,14,18,20,,,,,,,,,,,,,,,
29,25,6,22,28,23,21,3,9,,,,,,,,,,,
16,24,,,,,,,,,,,,,,,,,,
29,27,,,,,,,,,,,,,,,,,,
2,14,25,6,22,28,23,21,3,27,11,29,,,,,,,,
13,9,,,,,,,,,,,,,,,,,,
16,8,30,7,1,,,,,,,,,,,,,,,
3,21,23,28,22,6,25,29,11,27,9,,,,,,,,,
16,8,25,6,22,,,,,,,,,,,,,,,
26,13,27,11,29,25,6,22,28,23,21,,,,,,,,,
11,27,3,21,23,28,22,7,1,30,,,,,,,,,,
24,16,4,,,,,,,,,,,,,,,,,
18,2,14,19,15,,,,,,,,,,,,,,,
4,16,,,,,,,,,,,,,,,,,,
