"from";"to";"cost";"profit";"category"
"25";"19";"1114.92791331701";"371";"Structure"
"25";"20";"2669.61375968649";"379";"Structure"
"25";"21";"2819.02607315605";"618";"Museum"
"25";"22";"4040.87589250447";"232";"Park"
"25";"24";"1941.25772045298";"76";"Structure"
"25";"26";"281.036914131524";"769";"Museum"
"25";"27";"4765.10553306445";"99";"Structure"
"25";"28";"2152.84533471944";"439";"Structure"
"25";"29";"1839.40833983759";"111";"Structure"
"26";"1";"2347.46542742783";"1491";"Transport"
"26";"2";"2555.92832072484";"916";"Transport"
"26";"4";"44295.2011609574";"1";"Transport"
"26";"5";"2538.68961125543";"2";"Transport"
"26";"6";"1957.85933728792";"48";"Transport"
"26";"7";"3142.99797087451";"125";"Education"
"26";"8";"2524.6014359348";"111";"Education"
"26";"9";"418.438971572417";"338";"Education"
"26";"10";"411.560152800343";"1437";"Education"
"26";"11";"1685.07424012497";"1008";"Education"
"26";"12";"2216.16127587884";"517";"Education"
"26";"13";"3557.11457997116";"545";"Religion"
"26";"14";"3057.48704775356";"19";"Religion"
"26";"15";"703.167414209689";"718";"Shopping"
"26";"16";"2437.51398367874";"848";"Shopping"
"26";"17";"4334.49102613397";"36";"Museum"
"26";"18";"5707.25772247155";"41";"Park"
"26";"19";"1023.69952353284";"371";"Structure"
"26";"20";"2391.15838900003";"379";"Structure"
"26";"21";"2551.4120265825";"618";"Museum"
"26";"22";"3794.51851216319";"232";"Park"
"26";"24";"2074.09188103169";"76";"Structure"
"26";"25";"281.036914131524";"139";"Museum"
"26";"27";"4845.60229436571";"99";"Structure"
"26";"28";"1875.12531590291";"439";"Structure"
"26";"29";"1585.91071961011";"111";"Structure"
"27";"1";"5037.2834729069";"1491";"Transport"
"27";"2";"5665.8054088925";"916";"Transport"
"27";"4";"39467.6788855329";"1";"Transport"
"27";"5";"4606.79534984008";"2";"Transport"
"27";"6";"4284.35251159279";"48";"Transport"
"27";"7";"6084.46226989439";"125";"Education"
"27";"8";"6101.15220143737";"111";"Education"
"27";"9";"5262.13724791212";"338";"Education"
"27";"10";"5257.05045626386";"1437";"Education"
"27";"11";"5440.17883587823";"1008";"Education"
"27";"12";"5443.33516094181";"517";"Education"
"27";"13";"6529.45480641099";"545";"Religion"
"27";"14";"5022.6273922165";"19";"Religion"
"27";"15";"5448.49764570273";"718";"Shopping"
"27";"16";"5417.66917820475";"848";"Shopping"
"27";"17";"744.176643292808";"36";"Museum"
"27";"18";"7448.45479535543";"41";"Park"
"27";"19";"3990.76822117015";"371";"Structure"
"27";"20";"5764.78512417704";"379";"Structure"
"27";"21";"5457.47708832562";"618";"Museum"
"27";"22";"5525.38098440553";"232";"Park"
"27";"24";"2869.15132848009";"76";"Structure"
"27";"25";"4765.10553306445";"139";"Museum"
"27";"26";"4845.60229436571";"769";"Museum"
"27";"28";"5456.64200492202";"439";"Structure"
"27";"29";"4844.88891438375";"111";"Structure"
"28";"1";"807.014463172432";"1491";"Transport"
"28";"2";"697.401950049977";"916";"Transport"
"28";"4";"44769.1158141541";"1";"Transport"
"28";"5";"4390.50604245202";"2";"Transport"
"28";"6";"1217.68760010753";"48";"Transport"
"28";"7";"1270.40056612083";"125";"Education"
"28";"8";"729.156863362767";"111";"Education"
"28";"9";"1816.15053531476";"338";"Education"
"28";"10";"1847.28266394732";"1437";"Education"
"28";"11";"208.660729808554";"1008";"Education"
"28";"12";"392.978702550054";"517";"Education"
"28";"13";"1684.58362585749";"545";"Religion"
"28";"14";"1536.84268097342";"19";"Religion"
"28";"15";"2256.95253674609";"718";"Shopping"
"28";"16";"654.214436657253";"848";"Shopping"
"28";"17";"4783.28391939128";"36";"Museum"
"28";"18";"3869.37298066288";"41";"Park"
"28";"19";"1783.99494542357";"371";"Structure"
"28";"20";"518.03715225066";"379";"Structure"
"28";"21";"763.149804340084";"618";"Museum"
"28";"22";"2137.74507780198";"232";"Park"
"28";"24";"3280.54243148227";"76";"Structure"
"28";"25";"2152.84533471944";"139";"Museum"
"28";"26";"1875.12531590291";"769";"Museum"
"28";"27";"5456.64200492202";"99";"Structure"
"28";"29";"618.48430297765";"111";"Structure"
"29";"1";"761.620942037074";"1491";"Transport"
"29";"2";"1091.55221359237";"916";"Transport"
"29";"4";"44191.5415071153";"1";"Transport"
"29";"5";"3990.2806772605";"2";"Transport"
"29";"6";"683.409091523364";"48";"Transport"
"29";"7";"1681.57385257401";"125";"Education"
"29";"8";"1323.81533602651";"111";"Education"
"29";"9";"1666.40672207552";"338";"Education"
"29";"10";"1693.32554792822";"1437";"Education"
"29";"11";"604.505239754207";"1008";"Education"
"29";"12";"755.357664474371";"517";"Education"
"29";"13";"2141.82333280753";"545";"Religion"
"29";"14";"1486.2347723187";"19";"Religion"
"29";"15";"2125.14154692441";"718";"Shopping"
"29";"16";"909.006500606815";"848";"Shopping"
"29";"17";"4179.09163848628";"36";"Museum"
"29";"18";"4147.41618316533";"41";"Park"
"29";"19";"1226.84565095173";"371";"Structure"
"29";"20";"1040.31367616639";"379";"Structure"
"29";"21";"1015.44546528339";"618";"Museum"
"29";"22";"2210.40632281254";"232";"Park"
"29";"24";"2697.35906459923";"76";"Structure"
"29";"25";"1839.40833983759";"139";"Museum"
"29";"26";"1585.91071961011";"769";"Museum"
"29";"27";"4844.88891438375";"99";"Structure"
"29";"28";"618.48430297765";"439";"Structure"
