"from";"to";"cost";"profit";"category"
"24";"21";"192.366764982508";"297";"Entertainment"
"24";"22";"2333.98340518376";"413";"Entertainment"
"24";"23";"1553.76206770957";"51";"Entertainment"
"24";"25";"5481.089974095";"66";"Entertainment"
"24";"26";"404346.35114811";"349";"Entertainment"
"24";"27";"1667.56260330278";"3";"Entertainment"
"24";"28";"3488.90992837245";"74";"Entertainment"
"24";"29";"3165.41802504509";"2";"Entertainment"
"25";"1";"8777.89534978009";"886";"Amusement"
"25";"2";"8511.93442974885";"253";"Amusement"
"25";"3";"7838.0892220378";"599";"Amusement"
"25";"4";"7626.37083304786";"512";"Amusement"
"25";"5";"2382.8970918813";"315";"Amusement"
"25";"6";"1728.16022783451";"660";"Amusement"
"25";"7";"3673.99294930909";"197";"Park"
"25";"8";"5349.8670137062";"1307";"Park"
"25";"9";"11957.1891797424";"5";"Park"
"25";"10";"8198.48494617495";"412";"Park"
"25";"11";"3965.50106044536";"61";"Park"
"25";"12";"12486.2603455919";"36";"Park"
"25";"15";"7948.71783983501";"229";"Historical"
"25";"16";"11937.9675284532";"52";"Historical"
"25";"17";"6339.8175967042";"3";"Historical"
"25";"18";"3797.45756069438";"305";"Historical"
"25";"19";"5703.0428520522";"21";"Entertainment"
"25";"20";"6059.32496998819";"514";"Entertainment"
"25";"21";"5487.2888874622";"297";"Entertainment"
"25";"22";"7811.19446552538";"413";"Entertainment"
"25";"23";"7004.09933257822";"51";"Entertainment"
"25";"24";"5481.089974095";"125";"Entertainment"
"25";"26";"404139.645965381";"349";"Entertainment"
"25";"27";"7145.35290809166";"3";"Entertainment"
"25";"28";"2604.67205665013";"74";"Entertainment"
"25";"29";"8645.03135011897";"2";"Entertainment"
"26";"1";"410967.565801259";"886";"Amusement"
"26";"2";"410724.266094574";"253";"Amusement"
"26";"3";"404076.635882226";"599";"Amusement"
"26";"4";"410265.004073039";"512";"Amusement"
"26";"5";"403088.955142319";"315";"Amusement"
"26";"6";"403987.960791072";"660";"Amusement"
"26";"7";"402918.496178789";"197";"Park"
"26";"8";"401411.19471732";"1307";"Park"
"26";"9";"407191.843609032";"5";"Park"
"26";"10";"403939.586299724";"412";"Park"
"26";"11";"404373.314022391";"61";"Park"
"26";"12";"404415.315854259";"36";"Park"
"26";"15";"403337.104301435";"229";"Historical"
"26";"16";"406789.593129453";"52";"Historical"
"26";"17";"401347.917890427";"3";"Historical"
"26";"18";"402280.337764177";"305";"Historical"
"26";"19";"405975.028901041";"21";"Entertainment"
"26";"20";"404304.568478557";"514";"Entertainment"
"26";"21";"404154.321317594";"297";"Entertainment"
"26";"22";"404296.222478916";"413";"Entertainment"
"26";"23";"404069.313425273";"51";"Entertainment"
"26";"24";"404346.35114811";"125";"Entertainment"
"26";"25";"404139.645965381";"66";"Entertainment"
"26";"27";"404543.29884349";"3";"Entertainment"
"26";"28";"402902.516181377";"74";"Entertainment"
"26";"29";"404620.589729869";"2";"Entertainment"
"27";"1";"6638.97420302396";"886";"Amusement"
"27";"2";"6436.3483572669";"253";"Amusement"
"27";"3";"848.284651238833";"599";"Amusement"
"27";"4";"6302.32608191894";"512";"Amusement"
"27";"5";"5192.73740359594";"315";"Amusement"
"27";"6";"5438.73358024101";"660";"Amusement"
"27";"7";"4001.1531963883";"197";"Park"
"27";"8";"4011.13154347287";"1307";"Park"
"27";"9";"5141.05620260493";"5";"Park"
"27";"10";"1226.82155600839";"412";"Park"
"27";"11";"3180.0320303976";"61";"Park"
"27";"12";"5354.96256845411";"36";"Park"
"27";"15";"1439.25768083706";"229";"Historical"
"27";"16";"5019.6263997408";"52";"Historical"
"27";"17";"3494.43794567854";"3";"Historical"
"27";"18";"4426.91563640201";"305";"Historical"
"27";"19";"2259.36753769713";"21";"Entertainment"
"27";"20";"1101.51215511055";"514";"Entertainment"
"27";"21";"1689.50267395215";"297";"Entertainment"
"27";"22";"721.828606334368";"413";"Entertainment"
"27";"23";"490.469746488695";"51";"Entertainment"
"27";"24";"1667.56260330278";"125";"Entertainment"
"27";"25";"7145.35290809166";"66";"Entertainment"
"27";"26";"404543.29884349";"349";"Entertainment"
"27";"28";"5100.9185954452";"74";"Entertainment"
"27";"29";"1499.8297094504";"2";"Entertainment"
"28";"1";"8675.45588042288";"886";"Amusement"
"28";"2";"8404.53634957826";"253";"Amusement"
"28";"3";"5657.16109318589";"599";"Amusement"
"28";"4";"7691.91573549525";"512";"Amusement"
"28";"5";"241.605998023951";"315";"Amusement"
"28";"6";"1227.32760299297";"660";"Amusement"
"28";"7";"1171.26813159691";"197";"Park"
"28";"8";"2749.91030631823";"1307";"Park"
"28";"9";"10189.6112422784";"5";"Park"
"28";"10";"5982.60712094057";"412";"Park"
"28";"11";"2217.68427109761";"61";"Park"
"28";"12";"10283.3245706331";"36";"Park"
"28";"15";"5623.05089272149";"229";"Historical"
"28";"16";"10100.79131639";"52";"Historical"
"28";"17";"3737.8101990348";"3";"Historical"
"28";"18";"1194.12653876005";"305";"Historical"
"28";"19";"4360.47376305128";"21";"Entertainment"
"28";"20";"4008.46155957313";"514";"Entertainment"
"28";"21";"3423.79019187423";"297";"Entertainment"
"28";"22";"5678.86527862358";"413";"Entertainment"
"28";"23";"4843.79859202029";"51";"Entertainment"
"28";"24";"3488.90992837245";"125";"Entertainment"
"28";"25";"2604.67205665013";"66";"Entertainment"
"28";"26";"402902.516181377";"349";"Entertainment"
"28";"27";"5100.9185954452";"3";"Entertainment"
"28";"29";"6554.23830751178";"2";"Entertainment"
"29";"1";"7101.09620064377";"886";"Amusement"
"29";"2";"6940.76313617661";"253";"Amusement"
"29";"3";"957.939984928284";"599";"Amusement"
"29";"4";"7006.35319420667";"512";"Amusement"
"29";"5";"6659.03992043991";"315";"Amusement"
"29";"6";"6936.49937912723";"660";"Amusement"
"29";"7";"5425.46209615543";"197";"Park"
"29";"8";"5126.87296548588";"1307";"Park"
"29";"9";"3878.75528130562";"5";"Park"
"29";"10";"804.661768931939";"412";"Park"
"29";"11";"4679.83158987965";"61";"Park"
"29";"12";"3861.82646476883";"36";"Park"
"29";"15";"1466.93158263757";"229";"Historical"
"29";"16";"3691.78597176757";"52";"Historical"
"29";"17";"4376.99041372492";"3";"Historical"
"29";"18";"5792.58530143666";"305";"Historical"
"29";"19";"3519.5225331602";"21";"Entertainment"
"29";"20";"2592.16175265374";"514";"Entertainment"
"29";"21";"3175.79906027388";"297";"Entertainment"
"29";"22";"880.978595866261";"413";"Entertainment"
"29";"23";"1714.12729860013";"51";"Entertainment"
"29";"24";"3165.41802504509";"125";"Entertainment"
"29";"25";"8645.03135011897";"66";"Entertainment"
"29";"26";"404620.589729869";"349";"Entertainment"
"29";"27";"1499.8297094504";"3";"Entertainment"
"29";"28";"6554.23830751178";"74";"Entertainment"
